bus,nodes,kV_LN,x,y,native_service,AIDC_candidate,MESS_original_interface_candidate,MESS_phase_adapted_candidate,exclusion
e182726,[2],7.199557856794634,1664880.33940001,12292976.0997685,False,False,False,False,
l2766744,[2],7.199557856794634,1664634.91936779,12292966.5397045,False,False,False,False,
l3216370,"[1, 2, 3]",7.199557856794634,1670702.20129344,12263533.0400291,False,True,True,True,
226-23745,[3],7.199557856794634,1692128.18070539,12278504.210859,False,False,False,False,
m1142828,"[1, 2, 3]",7.199557856794634,1684897.57333866,12274659.0335114,False,True,True,True,
l2674047,"[1, 2, 3]",7.199557856794634,1684897.52009066,12274658.9679754,False,True,True,True,
m3949157,[1],7.199557856794634,1669735.07834854,12280278.5611967,False,False,False,False,
l3727711,[1],7.199557856794634,1669833.94759663,12280151.5155646,False,False,False,False,
m1026329,"[1, 2, 3]",7.199557856794634,1666752.17453776,12260066.6157059,False,True,True,True,
m1026328,"[1, 2, 3]",7.199557856794634,1666671.36045768,12259988.9309698,False,True,True,True,
m1108355,[3],7.199557856794634,1680893.47119093,12273700.7620225,False,False,False,False,
m1108352,[3],7.199557856794634,1681167.61237518,12273617.4821505,False,False,False,False,
l3086002,[3],7.199557856794634,1681600.44079159,12283898.569136,False,False,False,False,
n1134476,"[1, 2, 3]",7.199557856794634,1674735.56116919,12283782.7711199,False,True,True,True,
m1069284,"[1, 3]",7.199557856794634,1674432.40801691,12272635.7241976,False,False,False,False,
p850401,[1],7.199557856794634,1674434.25531291,12272605.6063095,False,False,False,False,
d5502543-2_int,"[1, 2, 3]",7.199557856794634,1664788.85114393,12285131.1216492,False,False,False,False,source/regulator/internal
q14413,"[1, 2, 3]",7.199557856794634,1664788.85114393,12285132.1216492,False,True,True,True,
l3029503,[3],7.199557856794634,1675660.08981005,12269301.8013785,False,False,False,False,
n1140524,[1],7.199557856794634,1668117.07233103,12280396.0713408,False,False,False,False,
m1047792,[2],7.199557856794634,1670907.73857363,12289993.1017497,False,False,False,False,
l2876846,[2],7.199557856794634,1672118.97083076,12289996.1245977,False,False,False,False,
m1089165,[3],7.199557856794634,1678152.41160438,12276490.1994651,False,False,False,False,
l3216343,[3],7.199557856794634,1678491.38018069,12276860.4901535,False,False,False,False,
l2748144,"[1, 2, 3]",7.199557856794634,1675263.35124968,12285129.8308332,False,True,True,True,
l3010562,[2],7.199557856794634,1669857.56103665,12289896.0797976,False,False,False,False,
m1069557,[2],7.199557856794634,1674274.35156876,12286143.4310901,False,False,False,False,
m1047374,[2],7.199557856794634,1669131.52865197,12266470.3799358,False,False,False,False,
l3197629,[2],7.199557856794634,1669423.79054025,12267110.7485764,False,False,False,False,
m1089202,"[1, 2, 3]",7.199557856794634,1677141.17473943,12283196.3508954,False,True,True,True,
m1089203,"[1, 2, 3]",7.199557856794634,1676956.55163526,12283289.3710555,False,True,True,True,
m1026866,"[1, 2, 3]",7.199557856794634,1663095.04045435,12284413.7804005,False,True,True,True,
m1149235,"[1, 2, 3]",7.199557856794634,1687160.67068476,12275419.6402321,False,True,True,True,
l2766720,[1],7.199557856794634,1663496.32147873,12286330.4093943,False,False,False,False,
m1209791,"[1, 2, 3]",7.199557856794634,1692658.30960189,12275897.8400406,False,True,True,True,
p903354,[1],7.199557856794634,1692662.67184189,12275887.6819606,False,False,False,False,
m1026960,"[1, 2, 3]",7.199557856794634,1664652.5608398,12289152.7991569,False,True,True,True,
m3729981,[1],7.199557856794634,1664697.81754384,12289080.8488209,False,False,False,False,
l3011298,"[1, 2, 3]",7.199557856794634,1681079.8883431,12270659.5393637,False,True,True,True,
m1108524,[3],7.199557856794634,1678867.56910904,12283106.1119193,False,False,False,False,
n1136031,[3],7.199557856794634,1678868.33096504,12283212.4072154,False,False,False,False,
m1026722,[2],7.199557856794634,1668086.401483,12278422.3645869,False,False,False,False,
l2991915,[2],7.199557856794634,1667888.15917882,12278376.7187629,False,False,False,False,
l2673320,[2],7.199557856794634,1667906.89837883,12278571.4098351,False,False,False,False,
m1047497,"[1, 2, 3]",7.199557856794634,1669877.86900467,12281433.9403978,False,True,True,True,
m1047755,[1],7.199557856794634,1670641.01934138,12288174.530996,False,False,False,False,
m3037441,"[1, 2, 3]",7.199557856794634,1665831.0169049,12278532.690347,False,True,True,True,
n1140824,[1],7.199557856794634,1665933.126089,12278562.6812591,False,False,False,False,
m1026709,"[1, 2, 3]",7.199557856794634,1665171.11444029,12278260.2530988,False,True,True,True,
l3729298,[1],7.199557856794634,1669980.52295676,12280472.9123009,False,False,False,False,
l3727707,[1],7.199557856794634,1669785.06183658,12280469.3610689,False,False,False,False,
l3160123,[1],7.199557856794634,1673728.18273626,12278197.5105707,False,False,False,False,
l2897805,[1],7.199557856794634,1673543.21147208,12277959.9466665,False,False,False,False,
m1089094,[3],7.199557856794634,1675732.96174612,12266073.8789434,False,False,False,False,
m1125917,"[1, 2, 3]",7.199557856794634,1683219.52815309,12273025.7698939,False,True,True,True,
m1069154,"[1, 2, 3]",7.199557856794634,1673488.37012803,12266442.2117438,False,True,True,True,
l3197630,"[1, 2, 3]",7.199557856794634,1673104.07931167,12266003.7718074,False,True,True,True,
m1026343,[1],7.199557856794634,1667367.19713033,12260704.2932744,False,False,False,False,
m1069155,"[1, 2, 3]",7.199557856794634,1673706.03156823,12266690.101664,False,True,True,True,
l2785523,[3],7.199557856794634,1675742.50133013,12267466.1503047,False,False,False,False,
l3141388,[3],7.199557856794634,1675866.34798625,12267163.4477125,False,False,False,False,
m1026786,"[1, 2, 3]",7.199557856794634,1668066.54817098,12280526.3814849,False,True,True,True,
m1026785,"[1, 2, 3]",7.199557856794634,1668061.77223498,12280514.6177729,False,True,True,True,
n1137958,[3],7.199557856794634,1672301.31655893,12280115.9172285,False,False,False,False,
m1026877,[1],7.199557856794634,1666922.00698592,12284865.4422249,False,False,False,False,
l2820583,[3],7.199557856794634,1679650.78165377,12273621.5822465,False,False,False,False,
m1108354,[3],7.199557856794634,1680138.93474223,12273652.1465985,False,False,False,False,
l2991911,[3],7.199557856794634,1675969.41153834,12268742.3615059,False,False,False,False,
n1136363,"[1, 2, 3]",7.199557856794634,1675616.36910601,12286527.6973305,False,True,True,True,
r18245,"[1, 2, 3]",7.199557856794634,1675617.11867401,12286711.8493947,False,True,True,True,
221-306686,[3],7.199557856794634,1674355.73908884,12272896.5410938,False,False,False,False,
l2970258,[3],7.199557856794634,1674352.58926484,12272802.6566777,False,False,False,False,
l2841632,"[1, 2, 3]",7.199557856794634,1672089.61070273,12283254.8499674,False,True,True,True,
regxfmr_190-8593,"[1, 2, 3]",7.199557856794634,1672032.10695868,12283196.7856474,False,False,False,False,source/regulator/internal
p1197121,[3],7.199557856794634,1683199.39631308,12273043.8086779,False,False,False,False,
l2805031,[3],7.199557856794634,1683081.71004097,12273149.260198,False,False,False,False,
m1069226,[3],7.199557856794634,1674318.1705768,12271424.2789484,False,False,False,False,
l2860506,[2],7.199557856794634,1663902.0917191,12292287.3000239,False,False,False,False,
l2954346,[2],7.199557856794634,1671333.48910202,12293006.7501365,False,False,False,False,
l2879077,[2],7.199557856794634,1668498.43041138,12277645.5213222,False,False,False,False,
d5860423-3_int,"[1, 2, 3]",7.199557856794634,1671979.51841463,12283142.7102553,False,False,False,False,source/regulator/internal
190-8593,"[1, 2, 3]",7.199557856794634,1672032.10695868,12283195.7856474,False,False,False,False,source/regulator/internal
l3139366,"[1, 2, 3]",7.199557856794634,1691229.42000055,12273921.8804868,False,True,True,True,
m4362177,"[1, 2, 3]",7.199557856794634,1691274.1401286,12273545.2409984,False,True,True,True,
l2763812,[3],7.199557856794634,1673563.8635041,12273399.6937343,False,False,False,False,
l2951995,[3],7.199557856794634,1673335.24526389,12273784.1442946,False,False,False,False,
l3197638,[1],7.199557856794634,1664414.61600758,12284352.2093285,False,False,False,False,
m1026849,[1],7.199557856794634,1664415.61952758,12284151.3373923,False,False,False,False,
n1137993,[1],7.199557856794634,1671738.5097744,12280299.2664767,False,False,False,False,
l2860482,[1],7.199557856794634,1671744.12948641,12280088.3019965,False,False,False,False,
p901946,[1],7.199557856794634,1680794.95829484,12282092.3068624,False,False,False,False,
n1142105,[1],7.199557856794634,1680806.36975085,12282094.4613584,False,False,False,False,
m1026905,"[1, 2, 3]",7.199557856794634,1663847.40192705,12285579.3709296,False,True,True,True,
p827515,[1],7.199557856794634,1663853.21824706,12285562.2209776,False,False,False,False,
m1108520,[3],7.199557856794634,1678950.56226112,12283015.0987992,False,False,False,False,
l2804277,[3],7.199557856794634,1679127.37838928,12283014.5171672,False,False,False,False,
l2991913,[1],7.199557856794634,1674770.58196923,12268432.4704336,False,False,False,False,
l2933165,[2],7.199557856794634,1675246.11118567,12287130.9152511,False,False,False,False,
l3235273,[2],7.199557856794634,1675307.89934573,12287508.4394754,False,False,False,False,
l3029502,"[1, 2, 3]",7.199557856794634,1677199.84174749,12269021.5981142,False,True,True,True,
m1047780,[2],7.199557856794634,1669365.65191619,12289386.0008212,False,False,False,False,
l3066811,[2],7.199557856794634,1669590.0922364,12289720.8693015,False,False,False,False,
m1047732,"[1, 2, 3]",7.199557856794634,1670021.4911488,12286627.1400186,False,True,True,True,
n1137987,[3],7.199557856794634,1669982.28014077,12286627.2055546,False,False,False,False,
l3197661,[3],7.199557856794634,1668559.69428344,12285273.6250093,False,False,False,False,
l3122848,[3],7.199557856794634,1668559.03892344,12285496.5620975,False,False,False,False,
m1047580,"[1, 2, 3]",7.199557856794634,1669772.79431657,12283364.4343515,False,True,True,True,
m1108345,[3],7.199557856794634,1680719.75983077,12273310.9375102,False,False,False,False,
m1108347,[3],7.199557856794634,1680781.27355882,12273422.0701823,False,False,False,False,
d5655682-1_int,[2],7.199557856794634,1664403.42163957,12288335.4101642,False,False,False,False,source/regulator/internal
e182725,[2],7.199557856794634,1664403.42163957,12288334.4101642,False,False,False,False,
d5926308-3_int,"[1, 2, 3]",7.199557856794634,1671194.02849389,12264022.3119015,False,False,False,False,source/regulator/internal
l2860491,"[1, 2, 3]",7.199557856794634,1671346.44065404,12264185.5287337,False,True,True,True,
l2897770,[3],7.199557856794634,1679404.80866154,12276647.2892573,False,False,False,False,
l3104127,[2],7.199557856794634,1672219.31054285,12273627.2019585,False,False,False,False,
l2767343,[3],7.199557856794634,1685987.74831567,12286903.8084348,False,False,False,False,
l2786266,"[1, 2, 3]",7.199557856794634,1688275.9582378,12275362.9515921,False,True,True,True,
l2785512,[2],7.199557856794634,1668867.65204373,12291762.2911274,False,False,False,False,
p827529,[2],7.199557856794634,1669582.21972439,12282846.7572951,False,False,False,False,
n1136668,[2],7.199557856794634,1669579.52865239,12282832.1018071,False,False,False,False,
m1027114,[1],7.199557856794634,1663762.06995897,12295307.2398667,False,False,False,False,
l3195327,[1],7.199557856794634,1663584.44691881,12295145.8410825,False,False,False,False,
m1027121,[1],7.199557856794634,1663854.91808706,12295931.9208273,False,False,False,False,
m1027123,[1],7.199557856794634,1663918.02106312,12296012.2065233,False,False,False,False,
l3104157,[3],7.199557856794634,1669184.55956402,12262249.4601239,False,False,False,False,
p895409,[3],7.199557856794634,1664798.90682394,12285160.2313452,False,False,False,False,
d6138608-3_int,"[1, 2, 3]",7.199557856794634,1677199.84174749,12269022.5981142,False,False,False,False,source/regulator/internal
q14404,"[1, 2, 3]",7.199557856794634,1677199.84174749,12269024.5981142,False,True,True,True,
l2991927,[2],7.199557856794634,1660084.32070755,12284845.4783209,False,False,False,False,
m1089155,[3],7.199557856794634,1678680.82018087,12274800.6486156,False,False,False,False,
m1089158,[3],7.199557856794634,1678597.54850079,12275124.1916559,False,False,False,False,
m1026324,[2],7.199557856794634,1666191.35021724,12259520.7704573,False,False,False,False,
m1026323,[2],7.199557856794634,1666056.98093711,12259397.4112252,False,False,False,False,
l2804258,[2],7.199557856794634,1671424.72750211,12275265.880488,False,False,False,False,
p829978,[1],7.199557856794634,1688506.02646202,12275296.289192,False,False,False,False,
l2992656,[1],7.199557856794634,1688551.84022206,12275120.2390159,False,False,False,False,
l2936271,"[1, 2, 3]",7.199557856794634,1684406.7291782,12273686.1393025,False,True,True,True,
m1069544,[2],7.199557856794634,1674392.78331287,12285690.1841137,False,False,False,False,
l2916598,[1],7.199557856794634,1667485.39130644,12285684.3514097,False,False,False,False,
l2954344,[3],7.199557856794634,1673898.13806441,12280676.938157,False,False,False,False,
l2897767,[3],7.199557856794634,1674064.21038457,12280658.768301,False,False,False,False,
l2876796,[1],7.199557856794634,1670502.11988525,12288298.0540681,False,False,False,False,
m1047756,[1],7.199557856794634,1670627.29774137,12288186.73298,False,False,False,False,
l3122810,[2],7.199557856794634,1668632.02964351,12292729.5820083,False,False,False,False,
m1108379,"[1, 2, 3]",7.199557856794634,1680856.69320689,12279282.7293877,False,True,True,True,
n1140822,[3],7.199557856794634,1665619.6264407,12278214.7874988,False,False,False,False,
l2860478,[2],7.199557856794634,1661545.29837291,12284136.4689123,False,False,False,False,
l2822858,[2],7.199557856794634,1661554.83795692,12284345.0413285,False,False,False,False,
l2841620,[2],7.199557856794634,1671528.18017421,12266449.6787518,False,False,False,False,
l3727709,[1],7.199557856794634,1669540.75182036,12280349.6349887,False,False,False,False,
l3727710,[1],7.199557856794634,1669322.02132415,12280441.3853888,False,False,False,False,
n1136667,"[1, 2, 3]",7.199557856794634,1669994.15444478,12282719.7853909,False,True,True,True,
196-29519,"[1, 2, 3]",7.199557856794634,1669890.45191668,12282769.850799,False,True,True,True,
n1144666,[3],7.199557856794634,1665016.26925614,12293036.8352566,False,False,False,False,
m1125989,"[1, 2, 3]",7.199557856794634,1681808.23087178,12278691.8895792,False,True,True,True,
l2898495,"[1, 2, 3]",7.199557856794634,1680444.59874251,12279294.2391478,False,True,True,True,
l3179674,[2],7.199557856794634,1692575.20995381,12274043.3186949,False,False,False,False,
regxfmr_190-7361,"[1, 2, 3]",7.199557856794634,1677199.84174749,12269023.5981142,False,False,False,False,source/regulator/internal
m1069249,[3],7.199557856794634,1674838.95649729,12272224.5759092,False,False,False,False,
l2803194,[3],7.199557856794634,1674884.64328133,12272339.4850933,False,False,False,False,
m1186065,"[1, 2, 3]",7.199557856794634,1691427.92854474,12274759.3117835,False,True,True,True,
