job_identifier,field,field_value_origin,available_at,used_at,permitted_or_forbidden,reason
7709679,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709676,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709676,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709676,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709675,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709675,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709675,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709674,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709674,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709674,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709672,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709672,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709672,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709673,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709673,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709673,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709677,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709677,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709677,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709684,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709684,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709684,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709678,id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,job_id,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,partition,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,submit_time,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,nodes_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,processors_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,memory_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,wallclock_req,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,qos,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,gpus_requested,Kestrel submission record,2025-03-31T02:57:20+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709678,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709678,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709669,id,Kestrel submission record,2025-03-31T02:57:17+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709669,job_id,Kestrel submission record,2025-03-31T02:57:17+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
