element_id,element_type,element_status,from_bus,to_bus,phases_available,rating_A,x_from,y_from,x_to,y_to,num_phases,is_switch,is_disabled
Line.ln5712486-1,LINE,ACTIVE,m1069226,d5712486-1_int,3,400.0,,,,,1,,False
Line.ln5803300-1,LINE,ACTIVE,m1027114,l2876812,1,400.0,,,,,1,,False
Line.ln5878934-1,LINE,ACTIVE,m1069738,l3234185,2,400.0,,,,,1,,False
Line.ln6047557-3,LINE,ACTIVE,n1134475,m1069497,1.2.3,400.0,,,,,3,,False
Line.ln5986926-3,LINE,ACTIVE,n1144664,l3178972,3,400.0,,,,,1,,False
Line.ln6411373-2,LINE,ACTIVE,m1026902,n1147864,1,400.0,,,,,1,,False
Line.ln6660515-2,LINE,ACTIVE,m3327097,l3448661,2,400.0,,,,,1,,False
Line.ln5865226-1,LINE,ACTIVE,m1009828,l2766715,2,400.0,,,,,1,,False
Line.ln6198014-1,LINE,ACTIVE,p827561,m1026705,3,400.0,,,,,1,,False
Line.ln6167754-3,LINE,ACTIVE,n1147859,p827573,2,400.0,,,,,1,,False
Line.ln5661951-3,LINE,ACTIVE,n1136993,l2972930,1,400.0,,,,,1,,False
Line.ln6138602-1,LINE,ACTIVE,l3178971,l2879067,1,400.0,,,,,1,,False
Line.ln6350530-1,LINE,ACTIVE,m1047819,m1047821,2,400.0,,,,,1,,False
Line.ln6411384-1,LINE,ACTIVE,l3160104,m1047471,2,400.0,,,,,1,,False
Line.ln5986931-2,LINE,ACTIVE,m3036165,l3235252,2,400.0,,,,,1,,False
Line.ln5804829-1,LINE,ACTIVE,m1008758,l2710537,2,400.0,,,,,1,,False
Line.ln6383059-1,LINE,ACTIVE,m1047568,p827527,1.2.3,400.0,,,,,3,,False
Line.ln5532738-1,LINE,ACTIVE,l2684420,m1047824,2,400.0,,,,,1,,False
Line.ln6506309-1,LINE,ACTIVE,l2785517,l3066809,3,400.0,,,,,1,,False
Line.ln81354564-4,LINE,ACTIVE,p1121283,221-559682,3,220.0,,,,,1,,False
Line.ln6492183-1,LINE,ACTIVE,l3082993,m3016088,1,400.0,,,,,1,,False
Line.ln5532753-1,LINE,ACTIVE,l3122821,m1047486,1.2.3,400.0,,,,,3,,False
Line.v7041_48332_sw,LINE,ACTIVE,d5867591-1_int,e183472,1.2.3,400.0,,,,,3,,False
Line.ln5867591-1,LINE,ACTIVE,m1125994,d5867591-1_int,1.2.3,400.0,,,,,3,,False
Line.ln5591284-1,LINE,ACTIVE,l2673319,m1026658,1.2.3,400.0,,,,,3,,False
Line.ln6201670-1,LINE,ACTIVE,l3160863,l2730108,3,400.0,,,,,1,,False
Line.ln5986920-1,LINE,ACTIVE,l3048200,m1008733,2,400.0,,,,,1,,False
Line.ln5865271-1,LINE,ACTIVE,m1026354,l3235275,1.2.3,400.0,,,,,3,,False
Line.ln5774467-1,LINE,ACTIVE,m1026309,l2804260,2,400.0,,,,,1,,False
Line.ln5799408-1,LINE,ACTIVE,m1089213,l3118855,1.2.3,400.0,,,,,3,,False
Line.ln6290207-1,LINE,ACTIVE,m1069155,l3085395,1,400.0,,,,,1,,False
Line.ln5727681-1,LINE,ACTIVE,l3159037,m1069738,2,400.0,,,,,1,,False
Line.ln6258429-1,LINE,ACTIVE,m1009698,m1026767,1,400.0,,,,,1,,False
Line.ln6047575-3,LINE,ACTIVE,n1137995,l3141401,1,400.0,,,,,1,,False
Line.ln5472350-1,LINE,ACTIVE,m1069154,l3104120,2,400.0,,,,,1,,False
Line.ln5695520-1,LINE,ACTIVE,m1026896,p860847,1,400.0,,,,,1,,False
Line.ln6350537-1,LINE,ACTIVE,m1026905,m1026907,1.2.3,400.0,,,,,3,,False
Line.ln5472349-1,LINE,ACTIVE,m1108344,m1108353,3,400.0,,,,,1,,False
Line.ln81043320-2,LINE,ACTIVE,l2763811,l2763812,3,220.0,,,,,1,,False
Line.ln5593239-1,LINE,ACTIVE,l3235256,m1069136,1.2.3,400.0,,,,,3,,False
Line.ln5744341-1,LINE,ACTIVE,l2897780,l3235255,1.2.3,400.0,,,,,3,,False
Line.ln6495088-1,LINE,ACTIVE,m3019248,m3021569,2,400.0,,,,,1,,False
Line.ln5653485-1,LINE,ACTIVE,m1026713,l2860504,1,400.0,,,,,1,,False
Line.ln5472389-1,LINE,ACTIVE,l3254230,m1047711,1,400.0,,,,,1,,False
Line.ln6286965-1,LINE,ACTIVE,m1026726,l2814529,1.2.3,400.0,,,,,3,,False
Line.ln5894313-1,LINE,ACTIVE,m1027092,l2689727,1,400.0,,,,,1,,False
Line.ln6017290-1,LINE,ACTIVE,m1047767,l2860484,2,400.0,,,,,1,,False
Line.ln8976560-3,LINE,ACTIVE,221-703009,l3150961,3,220.0,,,,,1,,False
Line.ln6018330-1,LINE,ACTIVE,l2711225,l3030200,3,400.0,,,,,1,,False
Line.ln5986946-1,LINE,ACTIVE,m1069535,m1069530,2,400.0,,,,,1,,False
Line.ln5861081-1,LINE,ACTIVE,m1089213,p895089,3,400.0,,,,,1,,False
Line.ln6379462-1,LINE,ACTIVE,m1047299,l3139121,1.2.3,400.0,,,,,3,,False
Line.ln5654480-1,LINE,ACTIVE,m1186064,m1186063,1.2.3,400.0,,,,,3,,False
Line.ln6413568-1,LINE,ACTIVE,m1069500,p827549,1,400.0,,,,,1,,False
Line.ln6138598-1,LINE,ACTIVE,l2991906,l2879054,1,400.0,,,,,1,,False
Line.ln6047574-3,LINE,ACTIVE,n1136661,l3029505,3,400.0,,,,,1,,False
Line.ln5712507-1,LINE,ACTIVE,l2689691,m1009763,1.2.3,400.0,,,,,3,,False
Line.ln5684869-1,LINE,ACTIVE,m1108347,m1108355,3,400.0,,,,,1,,False
Line.ln5621848-3,LINE,ACTIVE,n1136353,l2820535,2,400.0,,,,,1,,False
Line.ln5895778-1,LINE,ACTIVE,l2727795,l2972704,3,400.0,,,,,1,,False
Line.ln5988007-1,LINE,ACTIVE,m1166368,l3086098,1,400.0,,,,,1,,False
Line.ln5744326-1,LINE,ACTIVE,m1009832,m1009838,2,400.0,,,,,1,,False
Line.ln6381844-1,LINE,ACTIVE,l3030197,m1142868,1.2.3,400.0,,,,,3,,False
Line.ln5593231-1,LINE,ACTIVE,m1069408,l2822867,2,400.0,,,,,1,,False
Line.ln5746549-1,LINE,ACTIVE,m1069463,m1069462,2,400.0,,,,,1,,False
Line.l5397_48332_sw,LINE,ACTIVE,d6049822-1_int,e182722,1,400.0,,,,,1,,False
Line.ln6049822-1,LINE,ACTIVE,m1069382,d6049822-1_int,1,400.0,,,,,1,,False
Line.ln5653468-1,LINE,ACTIVE,m1047323,l3010569,1,400.0,,,,,1,,False
Line.ln5534967-1,LINE,ACTIVE,m1089174,p827501,3,400.0,,,,,1,,False
Line.ln6506307-4,LINE,ACTIVE,l3207907,m3037441,1.2.3,400.0,,,,,3,,False
Line.ln6170303-1,LINE,ACTIVE,l3198358,l3104859,2,400.0,,,,,1,,False
Line.ln5565240-1,LINE,ACTIVE,m1108506,m1108501,1,400.0,,,,,1,,False
Line.ln81001717-1,LINE,ACTIVE,l3101194,l2862616,3,220.0,,,,,1,,False
Line.ln6001653-1,LINE,ACTIVE,m1026834,m1026829,1.2.3,400.0,,,,,3,,False
Line.ln5835140-1,LINE,ACTIVE,l2879073,m1069205,3,400.0,,,,,1,,False
Line.ln6169243-1,LINE,ACTIVE,m1047834,m1047835,2,400.0,,,,,1,,False
Line.ln5804808-1,LINE,ACTIVE,m1009715,l3010563,1,400.0,,,,,1,,False
Line.ln5544392-1,LINE,ACTIVE,m1089122,p860892,3,400.0,,,,,1,,False
Line.ln5712584-3,LINE,ACTIVE,n1142107,l3101827,3,400.0,,,,,1,,False
Line.ln6231998-1,LINE,ACTIVE,r18245,e182746,1.2.3,400.0,,,,,3,,False
Line.ln6409799-1,LINE,ACTIVE,m1010015,m1010014,1,400.0,,,,,1,,False
Line.ln6380815-1,LINE,ACTIVE,l3066813,l2991910,2,400.0,,,,,1,,False
Line.ln6139655-1,LINE,ACTIVE,m1108331,m1108334,3,400.0,,,,,1,,False
Line.ln5956488-1,LINE,ACTIVE,l2785531,l3216358,1,400.0,,,,,1,,False
Line.ln5594212-1,LINE,ACTIVE,l2955047,l3179646,1.2.3,400.0,,,,,3,,False
Line.ln5653469-1,LINE,ACTIVE,l3066818,l3178981,2,400.0,,,,,1,,False
Line.ln6229803-2,LINE,ACTIVE,m1026808,n1140520,3,400.0,,,,,1,,False
Line.ln5496764-1,LINE,ACTIVE,m1047720,l2954345,3,400.0,,,,,1,,False
Line.ln6108129-1,LINE,ACTIVE,m1047728,l2804255,2,400.0,,,,,1,,False
Line.ln6139656-1,LINE,ACTIVE,m1108356,l2842390,3,400.0,,,,,1,,False
Line.ln5714053-1,LINE,ACTIVE,m1026323,m1026320,2,400.0,,,,,1,,False
Line.ln6352834-1,LINE,ACTIVE,p829975,l3160871,3,400.0,,,,,1,,False
Line.ln6259996-1,LINE,ACTIVE,m1047521,m1047526,1.2.3,400.0,,,,,3,,False
Line.ln6169256-1,LINE,ACTIVE,m1047338,l2691953,1,400.0,,,,,1,,False
Line.ln6109147-1,LINE,ACTIVE,m1142833,l2767408,3,400.0,,,,,1,,False
Line.ln6991377-17,LINE,ACTIVE,m3949157,l3728037,1,400.0,,,,,1,,False
Line.ln5528574-3,LINE,ACTIVE,n1141480,p895113,3,400.0,,,,,1,,False
Line.ln6411392-1,LINE,ACTIVE,m1047368,l2841620,2,400.0,,,,,1,,False
Line.ln6324073-1,LINE,ACTIVE,m1166396,m1166399,3,400.0,,,,,1,,False
Line.ln6206103-1,LINE,ACTIVE,m1108507,l3108449,1,400.0,,,,,1,,False
Line.ln5800830-1,LINE,ACTIVE,196-29520,l3160109,1.2.3,400.0,,,,,3,,False
Line.ln5591708-1,LINE,ACTIVE,m1125952,p901936,3,400.0,,,,,1,,False
Line.ln5472340-1,LINE,ACTIVE,m1108267,m1108266,2,400.0,,,,,1,,False
Line.ln5562937-3,LINE,ACTIVE,n1145956,l2729412,1,400.0,,,,,1,,False
Line.ln6350541-1,LINE,ACTIVE,l3160107,l3104125,1.2.3,400.0,,,,,3,,False
Line.ln8945011-1,LINE,ACTIVE,p827528,221-240988,3,220.0,,,,,1,,False
Line.ln5655685-1,LINE,ACTIVE,m1026709,p827561,3,400.0,,,,,1,,False
Line.ln5683812-1,LINE,ACTIVE,m1108364,l2897766,3,400.0,,,,,1,,False
Line.ln5803299-1,LINE,ACTIVE,m1026798,l2952014,1,400.0,,,,,1,,False
Line.ln6138593-1,LINE,ACTIVE,l2748125,l2673303,3,400.0,,,,,1,,False
Line.ln5563909-2,LINE,ACTIVE,m3036162,l2879753,2,400.0,,,,,1,,False
Line.ln6260002-1,LINE,ACTIVE,m1026810,l2914324,1,400.0,,,,,1,,False
Line.ln5833721-1,LINE,ACTIVE,m1026726,l2876847,2,400.0,,,,,1,,False
Line.ln6407206-1,LINE,ACTIVE,p895113,l2711225,3,400.0,,,,,1,,False
Line.ln5532786-3,LINE,ACTIVE,n1139257,l3029518,2,400.0,,,,,1,,False
Line.ln5985348-1,LINE,ACTIVE,m1047787,l3157710,2,400.0,,,,,1,,False
Line.ln5774454-1,LINE,ACTIVE,m1047388,l2691942,2,400.0,,,,,1,,False
Line.ln5683829-1,LINE,ACTIVE,m1026394,m1026393,1,400.0,,,,,1,,False
Line.ln5741170-2,LINE,ACTIVE,n1140821,l3189188,3,400.0,,,,,1,,False
Line.ln5591710-2,LINE,ACTIVE,l3179650,l3232902,1.2.3,400.0,,,,,3,,False
Line.ln5533786-1,LINE,ACTIVE,m1142865,l3030197,1.2.3,400.0,,,,,3,,False
Line.ln5714063-2,LINE,ACTIVE,n1136365,m1069517,1.2.3,400.0,,,,,3,,False
Line.ln5865249-1,LINE,ACTIVE,m1026697,m1026690,1.2.3,400.0,,,,,3,,False
Line.ln6380834-1,LINE,ACTIVE,m1069627,l3254228,2,400.0,,,,,1,,False
Line.ln6079949-2,LINE,ACTIVE,p827507,n1137956,3,400.0,,,,,1,,False
Line.ln6017286-1,LINE,ACTIVE,l2785512,m1047813,2,400.0,,,,,1,,False
Line.ln5684911-1,LINE,ACTIVE,m1142815,m1142814,1.2.3,400.0,,,,,3,,False
Line.ln6506314-2,LINE,ACTIVE,l2767408,l3217053,3,400.0,,,,,1,,False
Line.ln5653492-1,LINE,ACTIVE,m1026357,l3178997,3,400.0,,,,,1,,False
Line.ln6439987-1,LINE,ACTIVE,m1125904,m1125903,1,400.0,,,,,1,,False
Line.ln6380802-1,LINE,ACTIVE,m1069488,m1069489,3,400.0,,,,,1,,False
Line.ln6409797-4,LINE,ACTIVE,l2764412,n1134470,1,400.0,,,,,1,,False
Line.ln5804798-2,LINE,ACTIVE,m1047763,n1136030,2,400.0,,,,,1,,False
Line.ln5502524-1,LINE,ACTIVE,l2691942,m1047374,2,400.0,,,,,1,,False
Line.ln6169245-1,LINE,ACTIVE,m1069398,l2785513,1,400.0,,,,,1,,False
Line.ln5927382-1,LINE,ACTIVE,m1209782,l3217056,1,400.0,,,,,1,,False
Line.ln6495087-1,LINE,ACTIVE,m1009827,m3019248,2,400.0,,,,,1,,False
Line.ln6138607-1,LINE,ACTIVE,l2785524,m1069201,3,400.0,,,,,1,,False
Line.ln6108134-1,LINE,ACTIVE,m1047406,l2691947,1,400.0,,,,,1,,False
Line.ln5896833-1,LINE,ACTIVE,m1149233,l3048965,1.2.3,400.0,,,,,3,,False
Line.ln5683817-1,LINE,ACTIVE,m1047766,l3216344,2,400.0,,,,,1,,False
Line.ln6140925-1,LINE,ACTIVE,m1166366,p830058,3,400.0,,,,,1,,False
Line.ln6047559-2,LINE,ACTIVE,m1089155,m3037540,3,400.0,,,,,1,,False
Line.ln6350529-1,LINE,ACTIVE,m1089199,m1089197,1.2.3,400.0,,,,,3,,False
Line.ln5714048-1,LINE,ACTIVE,l2673315,m1089148,1,400.0,,,,,1,,False
Line.ln81354562-7,LINE,ACTIVE,n1140526,m3763620,3,220.0,,,,,1,,False
Line.ln8961799-3,LINE,ACTIVE,l2729207,228-961799-3_int,3,220.0,,,,,1,,False
Line.ln6351510-1,LINE,ACTIVE,m1142821,l2711226,1.2.3,400.0,,,,,3,,False
Line.ln5683843-1,LINE,ACTIVE,m1026826,m1026820,1,400.0,,,,,1,,False
Line.ln5625542-1,LINE,ACTIVE,m1108335,m1108340,3,400.0,,,,,1,,False
Line.ln5744364-1,LINE,ACTIVE,m1027036,l3010580,2,400.0,,,,,1,,False
Line.ln6198053-1,LINE,ACTIVE,m1010004,m1010003,1,400.0,,,,,1,,False
Line.ln6288699-1,LINE,ACTIVE,p901933,m1069563,1,400.0,,,,,1,,False
Line.ln5804787-1,LINE,ACTIVE,m1108527,l3141394,2,400.0,,,,,1,,False
Line.ln5895771-3,LINE,ACTIVE,n1139264,m1069465,1,400.0,,,,,1,,False
Line.ln5835127-1,LINE,ACTIVE,m1027001,m1027004,2,400.0,,,,,1,,False
Line.ln5859993-1,LINE,ACTIVE,l3104154,l3104155,3,400.0,,,,,1,,False
Line.ln247171_sw,LINE,ACTIVE,d6047588-1_int,f739844,2,400.0,,,,,1,,False
Line.ln6047588-1,LINE,ACTIVE,m1026488,d6047588-1_int,2,400.0,,,,,1,,False
Line.ln6380812-1,LINE,ACTIVE,m1047756,m1047755,1,400.0,,,,,1,,False
Line.ln6138611-1,LINE,ACTIVE,m1026320,l3104130,2,400.0,,,,,1,,False
Line.ln5835139-1,LINE,ACTIVE,l2841625,l3010566,3,400.0,,,,,1,,False
Line.ln5472396-1,LINE,ACTIVE,m1027038,m1027036,2,400.0,,,,,1,,False
Line.ln5502536-3,LINE,ACTIVE,n1141475,m1009655,3,400.0,,,,,1,,False
Line.ln6409872-3,LINE,ACTIVE,m4350438,l2935568,2,400.0,,,,,1,,False
Line.ln6047605-1,LINE,ACTIVE,m1047293,m1047292,1.2.3,400.0,,,,,3,,False
Line.ln6322630-1,LINE,ACTIVE,m1026656,l2729428,1,400.0,,,,,1,,False
Line.ln5682333-1,LINE,ACTIVE,p901905,l2804257,2,400.0,,,,,1,,False
Line.ln5835149-1,LINE,ACTIVE,m1026330,m1026329,1.2.3,400.0,,,,,3,,False
Line.ln5926296-1,LINE,ACTIVE,m1108265,m1108264,2,400.0,,,,,1,,False
Line.ln6138610-3,LINE,ACTIVE,l2897777,n1144665,1.2.3,400.0,,,,,3,,False
Line.ln5895783-1,LINE,ACTIVE,m1026309,l2860488,2,400.0,,,,,1,,False
Line.ln5534965-3,LINE,ACTIVE,n1139254,l3122811,1,400.0,,,,,1,,False
Line.ln5653458-1,LINE,ACTIVE,m1069408,l2897774,2,400.0,,,,,1,,False
Line.ln5804795-1,LINE,ACTIVE,m1047386,l3254211,2,400.0,,,,,1,,False
Line.ln5593221-1,LINE,ACTIVE,m1069484,l2785517,3,400.0,,,,,1,,False
Line.ln5623418-1,LINE,ACTIVE,l2766738,m1069513,1.2.3,400.0,,,,,3,,False
Line.ln6381858-1,LINE,ACTIVE,m1209774,l3123509,1.2.3,400.0,,,,,3,,False
Line.ln6320348-1,LINE,ACTIVE,l2673326,l2691938,2,400.0,,,,,1,,False
Line.ln5683818-1,LINE,ACTIVE,m1026954,l2804256,1.2.3,400.0,,,,,3,,False
Line.ln5986926-2,LINE,ACTIVE,m1047688,n1144664,3,400.0,,,,,1,,False
Line.ln5683807-1,LINE,ACTIVE,m1047718,m1047721,1,400.0,,,,,1,,False
Line.ln5926284-2,LINE,ACTIVE,l3141388,l3626914,3,400.0,,,,,1,,False
Line.ln5987955-3,LINE,ACTIVE,l3552667,l3160862,3,400.0,,,,,1,,False
Line.ln6991378-3,LINE,ACTIVE,m3949157,l3727709,1,400.0,,,,,1,,False
Line.ln5865230-1,LINE,ACTIVE,m1089177,l2822863,3,400.0,,,,,1,,False
Line.ln5653479-1,LINE,ACTIVE,m1069505,m1069509,1.2.3,400.0,,,,,3,,False
Line.ln6346338-1,LINE,ACTIVE,m1142874,p895111,3,400.0,,,,,1,,False
Line.ln6383061-1,LINE,ACTIVE,p827573,l2710542,2,400.0,,,,,1,,False
Line.ln6138639-1,LINE,ACTIVE,m1047311,l2748158,1,400.0,,,,,1,,False
Line.ln6077802-1,LINE,ACTIVE,l3254234,l3104114,2,400.0,,,,,1,,False
Line.ln5472362-1,LINE,ACTIVE,m1047432,p903360,1,400.0,,,,,1,,False
Line.ln5863709-1,LINE,ACTIVE,m1047722,l3214064,2,400.0,,,,,1,,False
Line.ln5562933-2,LINE,ACTIVE,n1140523,l2766724,3,400.0,,,,,1,,False
Line.ln5622467-1,LINE,ACTIVE,m1186061,l3139366,1.2.3,400.0,,,,,3,,False
Line.ln6260016-1,LINE,ACTIVE,m1069557,m1069554,2,400.0,,,,,1,,False
Line.ln6380805-1,LINE,ACTIVE,m1108526,m1089199,1.2.3,400.0,,,,,3,,False
Line.ln8979344-4,LINE,ACTIVE,n1139251,m1069249,3,220.0,,,,,1,,False
Line.ln6351417-1,LINE,ACTIVE,m1126005,l3011229,1,400.0,,,,,1,,False
Line.ln6078774-1,LINE,ACTIVE,m1166362,m1166355,1,400.0,,,,,1,,False
Line.ln6108142-1,LINE,ACTIVE,e206209,l2897777,1.2.3,400.0,,,,,3,,False
Line.ln6017301-3,LINE,ACTIVE,n1139550,l3197639,1,400.0,,,,,1,,False
Line.ln6379462-3,LINE,ACTIVE,l2763153,m1047293,1.2.3,400.0,,,,,3,,False
Line.ln6505946-1,LINE,ACTIVE,m3036167,l3085391,2,400.0,,,,,1,,False
Line.ln5650219-1,LINE,ACTIVE,m1026700,m1026706,1.2.3,400.0,,,,,3,,False
Line.ln6047599-3,LINE,ACTIVE,q14414,l2691952,1.2.3,400.0,,,,,3,,False
Line.ln5986934-1,LINE,ACTIVE,m1047358,l2897781,1,400.0,,,,,1,,False
Line.l5523_48332_sw,LINE,ACTIVE,d6049825-1_int,e182748,1.2.3,400.0,,,,,3,,False
Line.ln6049825-1,LINE,ACTIVE,m1047309,d6049825-1_int,1.2.3,400.0,,,,,3,,False
Line.ln6134417-3,LINE,ACTIVE,n1142110,l2673316,1,400.0,,,,,1,,False
Line.ln6047571-1,LINE,ACTIVE,l2691950,l2916609,3,400.0,,,,,1,,False
Line.ln5956470-1,LINE,ACTIVE,m1047558,m1047550,1.2.3,400.0,,,,,3,,False
Line.ln5761784-1,LINE,ACTIVE,m1069498,m1069499,1.2.3,400.0,,,,,3,,False
Line.ln6418150-1,LINE,ACTIVE,m1026736,m1026745,2,400.0,,,,,1,,False
Line.ln6290219-1,LINE,ACTIVE,m1026387,l3104132,1,400.0,,,,,1,,False
Line.ln5989328-1,LINE,ACTIVE,p829974,l2805034,1,400.0,,,,,1,,False
Line.ln5532746-1,LINE,ACTIVE,l2822866,m1047688,1.2.3,400.0,,,,,3,,False
Line.ln6505944-2,LINE,ACTIVE,p827563,n1138595,2,400.0,,,,,1,,False
Line.ln5472346-1,LINE,ACTIVE,l3160100,l3085390,2,400.0,,,,,1,,False
Line.ln6320354-1,LINE,ACTIVE,l2954361,m1069627,2,400.0,,,,,1,,False
Line.ln5806918-3,LINE,ACTIVE,n1139540,l2991907,1,400.0,,,,,1,,False
Line.ln5803255-1,LINE,ACTIVE,e182744,l2801895,2,400.0,,,,,1,,False
Line.ln5865270-1,LINE,ACTIVE,l2691973,m1026890,1,400.0,,,,,1,,False
Line.ln6320335-1,LINE,ACTIVE,m1047671,l2710511,1,400.0,,,,,1,,False
Line.ln5593229-1,LINE,ACTIVE,m1026984,m1026986,1.2.3,400.0,,,,,3,,False
Line.ln6043468-2,LINE,ACTIVE,p895082,n1142106,2,400.0,,,,,1,,False
Line.ln5898055-2,LINE,ACTIVE,m1069424,n1139255,1,400.0,,,,,1,,False
Line.ln6292614-1,LINE,ACTIVE,m1142832,p829962,3,400.0,,,,,1,,False
Line.ln5985347-2,LINE,ACTIVE,m1069524,l3254230,1,400.0,,,,,1,,False
Line.ln6018333-1,LINE,ACTIVE,m1209751,m1209750,2,400.0,,,,,1,,False
Line.ln5958702-2,LINE,ACTIVE,p827505,n1137958,3,400.0,,,,,1,,False
Line.ln6015889-4,LINE,ACTIVE,m4118755,m1209782,1,400.0,,,,,1,,False
Line.ln6231994-1,LINE,ACTIVE,m1069226,m1069227,3,400.0,,,,,1,,False
Line.ln6077810-1,LINE,ACTIVE,l2841645,l3066829,3,400.0,,,,,1,,False
Line.ln6411367-1,LINE,ACTIVE,l3216342,l2879063,2,400.0,,,,,1,,False
Line.ln6900591-29,LINE,ACTIVE,n1140528,l3649297,1,400.0,,,,,1,,False
Line.ln6291252-1,LINE,ACTIVE,m1125902,226-23751,1.2.3,400.0,,,,,3,,False
Line.ln5926310-2,LINE,ACTIVE,m1026744,n1140817,1.2.3,400.0,,,,,3,,False
Line.ln5898058-2,LINE,ACTIVE,n1136029,m1047767,2,400.0,,,,,1,,False
Line.ln6077815-3,LINE,ACTIVE,n1136028,l2876797,1.2.3,400.0,,,,,3,,False
Line.ln5956498-2,LINE,ACTIVE,m1069437,n1139258,3,400.0,,,,,1,,False
Line.ln6327237-1,LINE,ACTIVE,m1026693,m1026699,2,400.0,,,,,1,,False
Line.ln6318761-1,LINE,ACTIVE,m1142875,m1125944,1.2.3,400.0,,,,,3,,False
Line.ln5863691-1,LINE,ACTIVE,m1026895,l2820528,3,400.0,,,,,1,,False
Line.ln81018878-2,LINE,ACTIVE,p873801,n1138608,3,220.0,,,,,1,,False
Line.ln5532789-1,LINE,ACTIVE,l3048230,l2991943,3,400.0,,,,,1,,False
Line.ln5865268-3,LINE,ACTIVE,n1139260,l2925506,1.2.3,400.0,,,,,3,,False
Line.ln5683846-1,LINE,ACTIVE,l3216361,l2729434,2,400.0,,,,,1,,False
Line.ln5894212-1,LINE,ACTIVE,m1069549,m1069556,1.2.3,400.0,,,,,3,,False
Line.ln5924720-2,LINE,ACTIVE,l2970811,m1027121,1,400.0,,,,,1,,False
Line.ln5835136-3,LINE,ACTIVE,n1137988,l2991908,1,400.0,,,,,1,,False
Line.ln6292600-1,LINE,ACTIVE,m1108490,p829798,1,400.0,,,,,1,,False
Line.ln5895777-1,LINE,ACTIVE,l3178977,l3160105,3,400.0,,,,,1,,False
Line.ln6991381-2,LINE,ACTIVE,m3949154,l3728038,1,400.0,,,,,1,,False
Line.ln5865235-2,LINE,ACTIVE,l2841621,n1137986,1.2.3,400.0,,,,,3,,False
Line.ln5528573-3,LINE,ACTIVE,n1141479,l3198348,1,400.0,,,,,1,,False
Line.ln5833720-1,LINE,ACTIVE,m1069582,l2933165,2,400.0,,,,,1,,False
Line.ln6015809-1,LINE,ACTIVE,l2876813,l2785531,1,400.0,,,,,1,,False
Line.ln5528573-2,LINE,ACTIVE,p895114,n1141479,1,400.0,,,,,1,,False
Line.ln5774448-1,LINE,ACTIVE,l3104118,l2748126,3,400.0,,,,,1,,False
Line.ln5563852-1,LINE,ACTIVE,m1108529,p829796,3,400.0,,,,,1,,False
Line.ln5895810-1,LINE,ACTIVE,l2766744,m1027038,2,400.0,,,,,1,,False
Line.ln6230698-1,LINE,ACTIVE,m1166394,m1166398,3,400.0,,,,,1,,False
Line.ln247171,LINE,ACTIVE,f739844,l0247171,2,400.0,,,,,1,,False
Line.ln6230694-1,LINE,ACTIVE,m1108372,l3179607,2,400.0,,,,,1,,False
Line.ln5894192-1,LINE,ACTIVE,m1009705,m1009698,1,400.0,,,,,1,,False
Line.ln5956459-1,LINE,ACTIVE,m1089158,m1089162,3,400.0,,,,,1,,False
Line.ln6292461-1,LINE,ACTIVE,l2861197,l3160896,3,400.0,,,,,1,,False
Line.ln6261048-1,LINE,ACTIVE,m1166370,l3067506,3,400.0,,,,,1,,False
Line.ln5472344-1,LINE,ACTIVE,m1009832,m1009834,2,400.0,,,,,1,,False
Line.ln5895782-1,LINE,ACTIVE,l2973163,m1026309,2,400.0,,,,,1,,False
Line.ln5532740-1,LINE,ACTIVE,m1089170,l3029497,3,400.0,,,,,1,,False
Line.ln8979358-2,LINE,ACTIVE,l2803194,l3047073,3,220.0,,,,,1,,False
Line.ln6108138-3,LINE,ACTIVE,n1139543,l2727795,3,400.0,,,,,1,,False
Line.ln81354562-6,LINE,ACTIVE,221-559681,n1140526,3,220.0,,,,,1,,False
Line.ln5532756-1,LINE,ACTIVE,l3104133,m1047323,1,400.0,,,,,1,,False
Line.ln5591696-1,LINE,ACTIVE,m1069225,l3122819,3,400.0,,,,,1,,False
Line.ln5866187-1,LINE,ACTIVE,m1166402,l3048889,3,400.0,,,,,1,,False
Line.ln6169242-1,LINE,ACTIVE,l2691938,m1009840,2,400.0,,,,,1,,False
Line.ln5561442-1,LINE,ACTIVE,m1125947,l3214071,1.2.3,400.0,,,,,3,,False
Line.ln5504713-2,LINE,ACTIVE,p827522,n1142111,1,400.0,,,,,1,,False
Line.ln5986964-1,LINE,ACTIVE,m1047303,l3048230,3,400.0,,,,,1,,False
Line.ln5956494-1,LINE,ACTIVE,m1027068,l3235268,3,400.0,,,,,1,,False
Line.ln5500962-2,LINE,ACTIVE,m1026953,l3008232,2,400.0,,,,,1,,False
Line.ln6258463-1,LINE,ACTIVE,m1149249,m1142880,3,400.0,,,,,1,,False
Line.ln5526906-1,LINE,ACTIVE,l3120484,m1026896,1.2.3,400.0,,,,,3,,False
Line.ln5524067-1,LINE,ACTIVE,m1108520,m1108514,3,400.0,,,,,1,,False
Line.ln6106582-1,LINE,ACTIVE,l2876812,l2970811,1,400.0,,,,,1,,False
Line.ln5943422-1,LINE,ACTIVE,p859694,l2746587,3,400.0,,,,,1,,False
Line.ln5517002-9,LINE,ACTIVE,n1138604,l3143999,1.2.3,400.0,,,,,3,,False
Line.ln5798823-1,LINE,ACTIVE,m1142808,l3160868,2,400.0,,,,,1,,False
