element_type,element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,data_status,B0_element_max_loading,max_terminal,max_phase,max_slot,max_time_AEST
line,line.ln6411390-1,m1047340,l2991923,1672026.49543867,12264418.2224939,1672146.04948678,12264242.4385577,OK,0.0018577592161373375,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6351519-1,m1209788,m1209787,1692322.02800157,12275732.5992084,1692000.00048127,12275591.1110803,OK,0.9019972038307418,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln8945012-1,m1026661,p827530,1664355.56397553,12276838.5437855,1664339.11443951,12276835.9796895,OK,0.006791436692761365,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5928544-2,p827503,n1137994,1672842.88967943,12279803.2408762,1672916.4456475,12279872.8646843,OK,0.0211926599224311,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6379450-3,n1147865,l2895489,1664848.61587999,12293248.9384248,1664596.78151175,12293551.935929,OK,0.000005394963329344708,1,1,47,2025-05-01T11:45:00+10:00
line,line.ln5503576-1,m1125934,l2730163,1683853.92072969,12273477.4481023,1683710.26991355,12273327.1208062,OK,0.2415344080822619,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6320353-1,m1069572,m1069574,1673706.11758423,12286651.8634746,1673581.15272012,12286687.5519226,OK,0.001217304455110661,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6198013-2,m1026333,m1026331,1667082.36129007,12260380.9017861,1666972.51066596,12260276.83881,OK,0.05609655057795584,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6138597-1,m1089103,l3048196,1677900.67144414,12267225.7396805,1678047.70146028,12267075.6991044,OK,0.013366848098744619,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5835132-1,m1089188,l2673306,1677050.37870735,12279840.1990843,1677113.94862741,12280080.3393725,OK,0.0021570356018653677,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5739188-1,l2726973,m1047485,1670468.38113322,12280560.0506049,1670700.99706944,12280408.4043968,OK,0.12482202002108381,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5776667-1,m1089112,p827520,1675750.86945814,12268360.8109136,1675750.39841814,12268345.6229456,OK,0.021931434421461775,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6326286-2,l2991640,m1089160,1678042.12680427,12275646.7511444,1677709.31041996,12275595.6289683,OK,0.0008540145888834735,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6229789-1,m1069398,l3160101,1675068.9182255,12274662.2980234,1675089.04187352,12274965.3119117,OK,0.0018486623593386318,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6170291-1,l2711224,m1125905,1683114.568153,12272389.0507893,1683331.3407612,12272443.9699574,OK,0.009409711893232323,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6350538-1,m1026950,m1026954,1664282.24147946,12288006.4803079,1664388.45895156,12288335.5406602,OK,0.04125303996036862,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5714052-2,m1047558,n1136659,1671749.56897441,12282953.5604952,1671721.97422239,12282999.2882392,OK,0.002728991430186514,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5956487-1,m1069411,l2766741,1673857.69825638,12274937.5819917,1673829.86184035,12274652.9919114,OK,0.08081824627277923,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5472384-2,m1069564,n1136361,1675615.88987401,12286409.8308344,1675551.59086595,12286381.2079864,OK,0.0011059088163518048,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6047575-2,m1047566,n1137995,1672170.9982228,12283080.0408793,1672175.10651081,12283060.4701913,OK,0.001804473865556419,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5744343-3,n1145955,m1026335,1667127.23297011,12260386.1651461,1667171.65818615,12260391.3793542,OK,0.00186536988357795,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6049824-1,m1069461,p827574,1673864.75156838,12278380.5812909,1673847.36814437,12278357.9959469,OK,0.002949791125600698,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6320329-1,l3048206,m1069156,1674122.95112062,12267129.3116484,1673984.05985649,12266990.3097923,OK,0.12073394888722876,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5955074-3,p827521,n1139546,1676746.63982707,12268810.101154,1676764.26901108,12268785.840546,OK,0.01535095067884188,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5863823-1,m1089112,l3195356,1675750.86945814,12268360.8109136,1675648.94869004,12268281.8850895,OK,0.12072084806518327,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5562931-3,n1137996,l3178979,1671766.37486243,12282942.8289752,1671786.51899045,12282929.9593431,OK,0.0031247041739653793,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6380835-1,m1069521,l3254231,1672887.10190347,12284952.441265,1672724.87163132,12284974.571953,OK,0.000742426956452685,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6991380-4,l3728042,l3728043,1669862.72609265,12279663.1453881,1670076.61102085,12279626.9572281,OK,0.00276311950285257,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6320325-1,m1047723,m1047729,1672168.8601108,12286075.2572661,1672025.86055867,12286342.6031863,OK,0.0038884380236070782,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5501000-1,m1026792,l2895461,1665892.08826496,12280726.3318211,1665725.5981528,12280658.928045,OK,0.0018486029525706963,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6320364-1,l3029518,l2897807,1673877.43278439,12277292.2085539,1673609.14068814,12277432.820138,OK,0.0012337133063085222,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5865232-1,l2785520,m1047386,1670862.35079759,12266836.3411522,1670422.96878118,12266801.4391361,OK,0.03406143449149372,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6292465-2,l2691951,n1139542,1675749.12046614,12268574.1920338,1675749.21467414,12268650.0376658,OK,0.04852672749492532,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln8979251-1,p862322,221-308718,1679631.65333375,12279326.3558838,1679631.67381375,12279343.4280118,OK,0.008913981806632642,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6351512-1,m1209750,m1209749,1691988.22038526,12273067.540902,1692000.00048127,12273042.1702779,OK,0.0012031932261501138,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5644788-1,l3254869,l2798067,1682307.68072825,12277646.4388262,1682276.29308022,12277412.606378,OK,0.0008198145828453024,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6207101-1,m1047403,m1047404,1670290.45089305,12272151.8882931,1670070.76193285,12272200.4914292,OK,0.0028220224920444343,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5831676-1,m1069600,l3102793,1674960.5257774,12287859.8394117,1675086.02312152,12288002.4948999,OK,0.002036515710396504,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5502533-1,m1089143,m1089141,1678554.22920475,12269872.861603,1678190.18901241,12269607.2319067,OK,0.14495200559470972,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6256144-3,n1139547,l2688693,1679706.02440582,12270138.2864992,1679428.32789356,12270111.8058592,OK,0.1545520330749683,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5744359-1,l3122837,l3048222,1662524.16045382,12283227.5296474,1662044.74822937,12283349.4798555,OK,0.00318409963959923,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5804785-1,l2933120,l3104117,1673662.01595219,12281635.7380299,1674260.46203275,12281870.4715982,OK,0.005312097716694818,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln8979346-4,221-311583,n1139250,1674435.49230491,12272591.9502455,1674436.68014491,12272578.8512375,OK,0.010030922690706413,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln81048100-3,l2690187,m1108412,1680652.7902307,12279603.171756,1680883.55477492,12279692.8782521,OK,0.04745368440268954,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5986938-2,m1026690,n1140830,1664697.56768784,12277902.3691945,1664731.43341588,12277883.8757544,OK,0.007832532869760026,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln81018876-1,m1069312,p873801,1674324.77332881,12272919.3721978,1674346.56814483,12272927.0644858,OK,0.07033453211036159,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5653459-1,m1089138,l2841628,1678341.29454855,12269427.8025306,1678277.88437249,12269110.7598423,OK,0.0019045270248027847,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6290239-1,m1069363,m1069364,1675263.48232168,12273491.1533184,1675566.65595397,12273512.0511104,OK,0.002129329317282654,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5593222-1,l3010556,l2766718,1674600.99937707,12267568.9394248,1674340.44872083,12267337.6383046,OK,0.12073087328537457,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5561432-2,l2689678,m1026463,1668863.56013972,12266355.1103037,1668440.29178733,12267538.4283208,OK,0.01981639296240214,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5896825-1,l2692655,m1142821,1684774.16905054,12274502.0543113,1684664.30613844,12274365.0635912,OK,0.2436305712598603,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6413565-1,m1069169,p827508,1674785.92148924,12267722.969505,1674770.74990523,12267756.560801,OK,0.0255055162838656,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5712587-2,n1144667,l3083019,1664877.95552801,12293336.0644408,1664857.84826399,12293643.9361851,OK,0.03346432903999867,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6326286-1,m1089162,l2991640,1678413.56846862,12275685.1101844,1678042.12680427,12275646.7511444,OK,0.001708916440497683,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5472406-1,l3139086,l3029520,1669206.74350004,12276103.0619288,1669060.51220391,12275937.8415766,OK,0.0012437806588349606,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln8945010-1,m1009655,p827528,1663018.59271028,12276433.6582811,1663006.10810227,12276453.2699291,OK,0.011844112224724753,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5865245-1,m1089148,l2991906,1677542.32878781,12270485.0088036,1677904.07931614,12270845.2683879,OK,0.0026511999861346595,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5501089-1,m1069565,l2989596,1673864.93998438,12286437.7286904,1673763.40014429,12286115.4963701,OK,0.0008077419722723447,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5712587-3,m1027056,n1144667,1664886.04103202,12293232.1939767,1664877.95552801,12293336.0644408,OK,0.03346327570793293,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5503544-1,m1108500,m1108505,1680795.95771884,12282007.6384463,1680783.09218283,12282090.0663504,OK,0.5762170401734918,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5534969-3,l3066814,n1134477,1674640.4069931,12283872.67832,1674607.01230507,12283905.4831841,OK,0.5253378085199294,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln8979248-1,m1108398,p850072,1679256.8365654,12279558.762924,1679266.92910941,12279558.984108,OK,0.008917436890713353,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5594151-1,m1108483,m1108486,1681398.7496554,12280575.652269,1681323.53480733,12280596.193709,OK,0.0019150353648686137,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5836178-1,m1142863,m1142865,1685676.71036338,12275880.7802006,1685492.43951521,12276001.5384727,OK,0.6580706921166759,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6140777-1,m1026341,p827531,1667373.95143434,12260653.7486344,1667369.74893833,12260684.0918024,OK,0.027837966158362114,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6108135-1,l2748133,l3085399,1674496.10900897,12271739.5603567,1674636.0488491,12271981.9616369,OK,0.0012546480621069111,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6381764-1,m1126005,l2767342,1682240.26056818,12281807.6717261,1682333.23157627,12282016.3915983,OK,0.014652856626384846,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6348948-1,m1125944,m1125947,1683929.87695376,12277025.2681376,1683409.18114527,12277242.5814178,OK,0.652495693734937,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5502525-1,l2710511,l2766719,1670579.80871732,12284555.3750247,1670529.50574128,12284340.4415205,OK,0.0018333020945406966,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5651977-3,p827549,n1140518,1672592.0383512,12283777.2292319,1672529.88974314,12283814.355376,OK,0.00576984693756031,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln8961800-2,l2878848,l2766499,1669576.16993239,12283750.6379999,1669554.78471637,12284084.9412322,OK,0.015291895889399042,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5956502-1,m1047316,l2766728,1670735.69018947,12263567.7290531,1670738.43041347,12263680.5820452,OK,0.000001521707730229376,1,3,14,2025-05-01T03:30:00+10:00
line,line.ln5958706-1,m1069462,l3216342,1673723.70580825,12278537.6424111,1673637.14094417,12278490.587563,OK,0.004096786844398685,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5623399-1,m1027041,l2916607,1665116.51885623,12293013.7010485,1665193.33933631,12293229.6913207,OK,0.0021182459773604616,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5623396-1,m1047828,l2710513,1671351.54017404,12292942.2790965,1671641.81140631,12292806.5089843,OK,0.016666430350956444,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5532734-1,l2801896,m1009839,1660233.57075569,12284095.1116002,1659985.68902746,12284079.5508962,OK,0.013198357323656096,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5651961-1,m1026857,l2973165,1666774.93600978,12284276.5234404,1666694.1506017,12284031.2017122,OK,0.0018436029144795166,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6137015-1,m1108501,m1108499,1681120.79099914,12282046.4480463,1681302.14139931,12281996.0754383,OK,0.02082518493115286,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6019478-1,m1069227,l2748133,1674334.66926482,12271454.3599725,1674496.10900897,12271739.5603567,OK,0.0025075994369927104,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6376200-2,l2785546,m1026810,1665553.13607264,12282373.6938706,1665484.08160858,12281989.1491023,OK,0.012924912186342452,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5926294-1,m1108368,l3085393,1679175.62926933,12276675.5598493,1679174.40046933,12276906.3694495,OK,0.0021605805670589714,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6108130-5,l3178974,m3327098,1671539.46875022,12293668.1517371,1671532.50964621,12293904.0690494,OK,0.0024879732317575182,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6077782-1,m1026774,m1026769,1667857.88973879,12280049.7791165,1667706.53434665,12279688.8887481,OK,0.09583790706733089,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6286966-2,n1140820,l3189189,1665839.95028091,12278060.2372266,1665803.95872888,12277929.4068905,OK,0.0012210440546977495,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln8979346-3,l2821770,m1069247,1674617.44891308,12272258.4948852,1674825.80424128,12272219.0381172,OK,0.004998006120142147,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5562947-1,m1069551,m1069555,1674544.69166502,12285947.740594,1674396.74824088,12286059.0780661,OK,0.019678817566556803,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln81048107-2,l2802480,l3252336,1680498.74376656,12279933.5387324,1680441.82575051,12279705.8707641,OK,0.024530378092412052,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5655838-1,p829977,m1186061,1691218.52873654,12274540.5608073,1691061.8403524,12274351.8417032,OK,0.035870937878146394,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6017297-1,l2820556,m1047410,1670877.7271816,12273126.470054,1670956.00174167,12273023.2303739,OK,0.012170960186257341,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5956456-1,m1026990,m1027001,1668187.08935509,12290448.8595741,1668207.92980311,12291284.5418789,OK,0.020739397619945713,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6108148-1,m1047344,l3029499,1669417.88001224,12264597.4798381,1669233.74842807,12264762.0694062,OK,0.0007433764346520971,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln81048100-7,221-282818,n1230123,1680744.73314279,12279313.7770678,1680766.00776681,12279313.0193078,OK,0.07026347106149343,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5928545-1,m1026830,p827511,1668562.63930744,12283624.8621278,1668562.35668344,12283633.9060958,OK,0.0033515509788514795,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5624291-1,m1209823,m1209824,1691905.82524918,12280383.4843328,1691879.57808116,12280684.6099651,OK,0.044377411496368833,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6134417-2,p895105,n1142110,1678212.29922043,12269602.3371867,1678243.96539646,12269595.3248347,OK,0.002662069864773552,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5504713-3,n1142111,l2991912,1678467.07451667,12269930.766755,1678450.26862865,12270101.4716512,OK,0.007574220931890568,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5895784-1,l3010569,m1047335,1669775.76801257,12264099.6601896,1669670.73838048,12264237.2202537,OK,0.008173022864865776,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5683858-2,l3216368,n1140827,1665611.3811927,12278364.4389549,1665613.6258007,12278455.280043,OK,0.020056268252560752,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5986937-1,l3216351,l2879081,1664756.5992399,12277870.1336744,1664801.13914394,12277776.1591463,OK,0.005969366782112873,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6041764-1,m1069564,l3104144,1675615.88987401,12286409.8308344,1675583.08910598,12286288.2205943,OK,0.0007383534699938888,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6228396-1,l2916619,l2727008,1674347.48974483,12287817.3802757,1674122.40635262,12288036.7128839,OK,0.02506935629372666,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5896727-1,m1126031,l3179608,1681878.17007185,12283848.51192,1681987.45135195,12283849.920944,OK,0.003150228743213015,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln81048106-3,l2990098,m1108462,1680674.69154272,12280145.9654846,1680549.79631061,12280114.5286845,OK,0.022770493988696138,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5647725-1,m1009839,l2673326,1659985.68902746,12284079.5508962,1659845.83110733,12284240.2001124,OK,0.013199077384785405,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6291288-3,m1142815,n1141477,1684789.18089056,12273453.5889023,1684716.83733849,12273420.9028223,OK,0.009371170345483583,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5621837-3,n1139252,l3122812,1673820.15432034,12275195.8634639,1673799.75214432,12275194.1472399,OK,0.0030902249436018875,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6261020-1,m1166386,l2898515,1689001.53187048,12276021.3713047,1688920.1894064,12276646.6707613,OK,0.004617367457520226,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6326286-3,m1089160,m1089163,1677709.31041996,12275595.6289683,1677620.32072388,12275855.8314646,OK,0.0008549356964493388,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5920279-4,n1142099,n1142100,1681215.67074323,12280970.6705093,1681157.75330317,12281069.3472454,OK,0.587530594030395,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6138635-1,m1069456,l2897806,1674393.30350487,12278144.0127147,1674353.65012884,12278347.1005869,OK,0.001286146848596529,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6411368-1,l2822865,l2916606,1679501.83061363,12272883.7083258,1679248.0383574,12272884.6708858,OK,0.002561214644806128,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5531242-1,m1126016,l3195321,1682714.65109662,12282252.5915345,1682823.03125673,12282062.2340303,OK,0.0011529916312539204,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5895788-1,m1026852,l3197646,1666319.62055336,12284211.4380003,1665980.95917704,12284206.5719523,OK,0.13842311210293448,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6167754-2,m1026829,n1147859,1663147.9648704,12283526.0666077,1663113.77555837,12283526.5089757,OK,0.054544601700273344,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6379462-2,l3139121,l2763153,1669073.71770792,12261975.1591956,1668869.35597973,12261838.0414995,OK,0.0626462797952317,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5958705-1,e182726,l2766744,1664880.33940001,12292976.0997685,1664634.91936779,12292966.5397045,OK,0.007372276732123042,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6199560-1,l3216370,m1047312,1670702.20129344,12263533.0400291,1670458.30087721,12263309.3083169,OK,0.06673750166515814,2,2,75,2025-05-01T18:45:00+10:00
