kind,element,terminal,bus_connection,local_node,current_rating_A,PDE_flat_conductor_index
line,Line.ln5683830-1,2,l2973162,1,400.0,5169
line,Line.ln5683830-1,2,l2973162,2,400.0,5170
line,Line.ln5683830-1,2,l2973162,3,400.0,5171
line,Line.ln5894206-3,1,l2895449,1,400.0,5172
line,Line.ln5894206-3,1,l2895449,2,400.0,5173
line,Line.ln5894206-3,1,l2895449,3,400.0,5174
line,Line.ln5894206-3,2,n1137005,1,400.0,5175
line,Line.ln5894206-3,2,n1137005,2,400.0,5176
line,Line.ln5894206-3,2,n1137005,3,400.0,5177
line,Line.ln5623416-1,1,m1069500,1,400.0,5178
line,Line.ln5623416-1,1,m1069500,2,400.0,5179
line,Line.ln5623416-1,1,m1069500,3,400.0,5180
line,Line.ln5623416-1,2,m1047574,1,400.0,5181
line,Line.ln5623416-1,2,m1047574,2,400.0,5182
line,Line.ln5623416-1,2,m1047574,3,400.0,5183
line,Line.ln5594243-1,1,m1166373.1,1,400.0,5184
line,Line.ln5594243-1,2,m1166369.1,1,400.0,5185
line,Line.ln6411381-1,1,l2991912.1,1,400.0,5186
line,Line.ln6411381-1,2,l3104128.1,1,400.0,5187
line,Line.ln5895774-1,1,l2879068.2,2,400.0,5188
line,Line.ln5895774-1,2,m1047773.2,2,400.0,5189
line,Line.ln6200441-1,1,m1166399.3,3,400.0,5190
line,Line.ln6200441-1,2,l3048890.3,3,400.0,5191
line,Line.ln5644817-2,1,l3225319.2,2,400.0,5192
line,Line.ln5644817-2,2,l3048201.2,2,400.0,5193
line,Line.ln5502550-1,1,m1009843.2,2,400.0,5194
line,Line.ln5502550-1,2,m1009855.2,2,400.0,5195
line,Line.ln6506316-6,1,m3037537.2,2,400.0,5196
line,Line.ln6506316-6,2,l2911069.2,2,400.0,5197
line,Line.ln5775367-1,1,m1126025.1,1,400.0,5198
line,Line.ln5775367-1,2,l2823545.1,1,400.0,5199
line,Line.ln6108156-1,1,l3160108.2,2,400.0,5200
line,Line.ln6108156-1,2,l3029510.2,2,400.0,5201
line,Line.ln5716230-2,1,p827527,1,400.0,5202
line,Line.ln5716230-2,1,p827527,2,400.0,5203
line,Line.ln5716230-2,1,p827527,3,400.0,5204
line,Line.ln5716230-2,2,n1136658,1,400.0,5205
line,Line.ln5716230-2,2,n1136658,2,400.0,5206
line,Line.ln5716230-2,2,n1136658,3,400.0,5207
line,Line.ln5863714-4,1,m1069503,1,400.0,5208
line,Line.ln5863714-4,1,m1069503,2,400.0,5209
line,Line.ln5863714-4,1,m1069503,3,400.0,5210
line,Line.ln5863714-4,2,n1134478,1,400.0,5211
line,Line.ln5863714-4,2,n1134478,2,400.0,5212
line,Line.ln5863714-4,2,n1134478,3,400.0,5213
line,Line.ln5588822-1,1,m1125982.2,2,400.0,5214
line,Line.ln5588822-1,2,l3029055.2,2,400.0,5215
line,Line.ln5623402-1,1,m1047410.1,1,400.0,5216
line,Line.ln5623402-1,2,m1047409.1,1,400.0,5217
line,Line.ln5712498-1,1,l2839305.1,1,400.0,5218
line,Line.ln5712498-1,2,m1166361.1,1,400.0,5219
line,Line.ln5863706-1,1,m1047503,1,400.0,5220
line,Line.ln5863706-1,1,m1047503,2,400.0,5221
line,Line.ln5863706-1,1,m1047503,3,400.0,5222
line,Line.ln5863706-1,2,l2841635,1,400.0,5223
line,Line.ln5863706-1,2,l2841635,2,400.0,5224
line,Line.ln5863706-1,2,l2841635,3,400.0,5225
line,Line.ln5619489-1,1,m1047577,1,400.0,5226
line,Line.ln5619489-1,1,m1047577,2,400.0,5227
line,Line.ln5619489-1,1,m1047577,3,400.0,5228
line,Line.ln5619489-1,2,m1047592,1,400.0,5229
line,Line.ln5619489-1,2,m1047592,2,400.0,5230
line,Line.ln5619489-1,2,m1047592,3,400.0,5231
line,Line.ln6291242-1,1,m1209797,1,400.0,5232
line,Line.ln6291242-1,1,m1209797,2,400.0,5233
line,Line.ln6291242-1,1,m1209797,3,400.0,5234
line,Line.ln6291242-1,2,m1209791,1,400.0,5235
line,Line.ln6291242-1,2,m1209791,2,400.0,5236
line,Line.ln6291242-1,2,m1209791,3,400.0,5237
line,Line.ln6047584-1,1,m1047345,1,400.0,5238
line,Line.ln6047584-1,1,m1047345,2,400.0,5239
line,Line.ln6047584-1,1,m1047345,3,400.0,5240
line,Line.ln6047584-1,2,l2991922,1,400.0,5241
line,Line.ln6047584-1,2,l2991922,2,400.0,5242
line,Line.ln6047584-1,2,l2991922,3,400.0,5243
line,Line.ln6991377-18,1,l3728037.1,1,400.0,5244
line,Line.ln6991377-18,2,m3949154.1,1,400.0,5245
line,Line.ln6247127-3,1,m1069499,1,400.0,5246
line,Line.ln6247127-3,1,m1069499,2,400.0,5247
line,Line.ln6247127-3,1,m1069499,3,400.0,5248
line,Line.ln6247127-3,2,n1134476,1,400.0,5249
line,Line.ln6247127-3,2,n1134476,2,400.0,5250
line,Line.ln6247127-3,2,n1134476,3,400.0,5251
line,Line.ln81353936-2,1,m3763623.3,3,220.0,5252
line,Line.ln81353936-2,2,l3645811.3,3,220.0,5253
line,Line.ln81048109-2,1,l3102286.2,2,220.0,5254
line,Line.ln81048109-2,2,m1108433.2,2,220.0,5255
line,Line.ln6409797-1,1,l3251808.1,1,400.0,5256
line,Line.ln6409797-1,2,m1027100.1,1,400.0,5257
line,Line.ln6229816-1,1,l3254229.2,2,400.0,5258
line,Line.ln6229816-1,2,m1069565.2,2,400.0,5259
line,Line.ln5742808-1,1,m1069133.1,1,400.0,5260
line,Line.ln5742808-1,2,l2710521.1,1,400.0,5261
line,Line.ln5593236-6,1,m1047515,1,400.0,5262
line,Line.ln5593236-6,1,m1047515,2,400.0,5263
line,Line.ln5593236-6,1,m1047515,3,400.0,5264
line,Line.ln5593236-6,2,m1047513,1,400.0,5265
line,Line.ln5593236-6,2,m1047513,2,400.0,5266
line,Line.ln5593236-6,2,m1047513,3,400.0,5267
line,Line.ln5985378-1,1,m1026824,1,400.0,5268
line,Line.ln5985378-1,1,m1026824,2,400.0,5269
line,Line.ln5985378-1,1,m1026824,3,400.0,5270
line,Line.ln5985378-1,2,m1009807,1,400.0,5271
line,Line.ln5985378-1,2,m1009807,2,400.0,5272
line,Line.ln5985378-1,2,m1009807,3,400.0,5273
line,Line.ln5896831-1,1,m1142799.2,2,400.0,5274
line,Line.ln5896831-1,2,m1142798.2,2,400.0,5275
line,Line.ln6025724-5,1,n1136672.3,3,400.0,5276
line,Line.ln6025724-5,2,l3253995.3,3,400.0,5277
line,Line.ln6199531-1,1,l2841638.3,3,400.0,5278
line,Line.ln6199531-1,2,l2860492.3,3,400.0,5279
line,Line.ln6229812-1,1,m1026496.2,2,400.0,5280
line,Line.ln6229812-1,2,l2691959.2,2,400.0,5281
line,Line.ln6169247-1,1,l2935554,1,400.0,5282
line,Line.ln6169247-1,1,l2935554,2,400.0,5283
line,Line.ln6169247-1,1,l2935554,3,400.0,5284
line,Line.ln6169247-1,2,m1047713,1,400.0,5285
line,Line.ln6169247-1,2,m1047713,2,400.0,5286
line,Line.ln6169247-1,2,m1047713,3,400.0,5287
line,Line.ln6422809-4,1,n1136666,1,400.0,5288
line,Line.ln6422809-4,1,n1136666,2,400.0,5289
line,Line.ln6422809-4,1,n1136666,3,400.0,5290
line,Line.ln6422809-4,2,m1047528,1,400.0,5291
line,Line.ln6422809-4,2,m1047528,2,400.0,5292
line,Line.ln6422809-4,2,m1047528,3,400.0,5293
line,Line.ln5837496-3,1,m1108489.1,1,400.0,5294
line,Line.ln5837496-3,2,n1142101.1,1,400.0,5295
line,Line.ln5653462-1,1,m1026648.1,1,400.0,5296
line,Line.ln5653462-1,2,l2973159.1,1,400.0,5297
line,Line.ln5835125-1,1,m1008758.2,2,400.0,5298
line,Line.ln5835125-1,2,l2822859.2,2,400.0,5299
line,Line.ln5472371-1,1,m1047345.1,1,400.0,5300
line,Line.ln5472371-1,2,m1047340.1,1,400.0,5301
line,Line.ln5746547-1,1,p827531.1,1,400.0,5302
line,Line.ln5746547-1,2,m1026343.1,1,400.0,5303
line,Line.ln5928743-2,1,p829960.2,2,400.0,5304
line,Line.ln5928743-2,2,n1141478.2,2,400.0,5305
line,Line.ln6411380-1,1,m1089118.3,3,400.0,5306
line,Line.ln6411380-1,2,l2973158.3,3,400.0,5307
line,Line.ln5503584-1,1,m1108356.3,3,400.0,5308
line,Line.ln5503584-1,2,l2674052.3,3,400.0,5309
line,Line.ln5654433-1,1,m1125990,1,400.0,5310
line,Line.ln5654433-1,1,m1125990,2,400.0,5311
line,Line.ln5654433-1,1,m1125990,3,400.0,5312
line,Line.ln5654433-1,2,l3067478,1,400.0,5313
line,Line.ln5654433-1,2,l3067478,2,400.0,5314
line,Line.ln5654433-1,2,l3067478,3,400.0,5315
line,Line.ln6380799-1,1,m1026463.2,2,400.0,5316
line,Line.ln6380799-1,2,m1026468.2,2,400.0,5317
line,Line.ln5472390-3,1,n1136366,1,400.0,5318
line,Line.ln5472390-3,1,n1136366,2,400.0,5319
line,Line.ln5472390-3,1,n1136366,3,400.0,5320
line,Line.ln5472390-3,2,l2916620,1,400.0,5321
line,Line.ln5472390-3,2,l2916620,2,400.0,5322
line,Line.ln5472390-3,2,l2916620,3,400.0,5323
line,Line.ln5774495-1,1,l2991939,1,400.0,5324
line,Line.ln5774495-1,1,l2991939,2,400.0,5325
line,Line.ln5774495-1,1,l2991939,3,400.0,5326
line,Line.ln5774495-1,2,l3216367,1,400.0,5327
line,Line.ln5774495-1,2,l3216367,2,400.0,5328
line,Line.ln5774495-1,2,l3216367,3,400.0,5329
line,Line.ln6379342-1,1,p901909.2,2,400.0,5330
line,Line.ln6379342-1,2,m1026472.2,2,400.0,5331
line,Line.ln5623398-1,1,m1026939.2,2,400.0,5332
line,Line.ln5623398-1,2,l3104124.2,2,400.0,5333
line,Line.ln6077808-1,1,m1027073.3,3,400.0,5334
line,Line.ln6077808-1,2,m1027071.3,3,400.0,5335
line,Line.ln81048102-2,1,l3233412.1,1,220.0,5336
line,Line.ln81048102-2,2,m1108413.1,1,220.0,5337
line,Line.ln6199530-1,1,r18242,1,400.0,5338
line,Line.ln6199530-1,1,r18242,2,400.0,5339
line,Line.ln6199530-1,1,r18242,3,400.0,5340
line,Line.ln6199530-1,2,l3254218,1,400.0,5341
line,Line.ln6199530-1,2,l3254218,2,400.0,5342
line,Line.ln6199530-1,2,l3254218,3,400.0,5343
line,Line.ln6506315-4,1,l3217053.3,3,400.0,5344
line,Line.ln6506315-4,2,m3037455.3,3,400.0,5345
line,Line.ln6260019-1,1,l2841626.3,3,400.0,5346
line,Line.ln6260019-1,2,l3235266.3,3,400.0,5347
line,Line.ln5742811-3,1,l2820531,1,400.0,5348
line,Line.ln5742811-3,1,l2820531,2,400.0,5349
line,Line.ln5742811-3,1,l2820531,3,400.0,5350
line,Line.ln5742811-3,2,n1137992,1,400.0,5351
line,Line.ln5742811-3,2,n1137992,2,400.0,5352
line,Line.ln5742811-3,2,n1137992,3,400.0,5353
line,Line.ln6110366-1,1,p827553.2,2,400.0,5354
line,Line.ln6110366-1,2,m1047826.2,2,400.0,5355
line,Line.ln5833633-4,1,m1108499.1,1,400.0,5356
line,Line.ln5833633-4,2,l3065665.1,1,400.0,5357
line,Line.ln6407207-1,1,m1069533.2,2,400.0,5358
line,Line.ln6407207-1,2,p895117.2,2,400.0,5359
line,Line.ln5562957-1,1,m1027071.3,3,400.0,5360
line,Line.ln5562957-1,2,l3235267.3,3,400.0,5361
line,Line.ln5531226-1,1,m1027042.3,3,400.0,5362
line,Line.ln5531226-1,2,l3235248.3,3,400.0,5363
line,Line.ln6315098-1,1,l3217064.2,2,400.0,5364
line,Line.ln6315098-1,2,l3200222.2,2,400.0,5365
line,Line.ln5532750-1,1,l3254213,1,400.0,5366
line,Line.ln5532750-1,1,l3254213,2,400.0,5367
line,Line.ln5532750-1,1,l3254213,3,400.0,5368
line,Line.ln5532750-1,2,m1027039,1,400.0,5369
line,Line.ln5532750-1,2,m1027039,2,400.0,5370
line,Line.ln5532750-1,2,m1027039,3,400.0,5371
line,Line.ln6991377-11,1,l3729297.1,1,400.0,5372
line,Line.ln6991377-11,2,l3729298.1,1,400.0,5373
line,Line.ln5679770-3,1,n1136031.3,3,400.0,5374
line,Line.ln5679770-3,2,l3197625.3,3,400.0,5375
line,Line.ln6195470-1,1,p895080.1,1,400.0,5376
line,Line.ln6195470-1,2,l2917333.1,1,400.0,5377
line,Line.ln5985355-4,1,196-29521.2,2,400.0,5378
line,Line.ln5985355-4,2,n1136355.2,2,400.0,5379
line,Line.ln5774459-1,1,m1026764.1,1,400.0,5380
line,Line.ln5774459-1,2,l3178976.1,1,400.0,5381
line,Line.ln6380827-1,1,m1026468.2,2,400.0,5382
line,Line.ln6380827-1,2,l2766732.2,2,400.0,5383
line,Line.ln6231992-2,1,n1140516.3,3,400.0,5384
line,Line.ln6231992-2,2,m1089176.3,3,400.0,5385
line,Line.ln6411377-1,1,m1047420.1,1,400.0,5386
line,Line.ln6411377-1,2,l2820556.1,1,400.0,5387
line,Line.ln6167816-1,1,m1047623.1,1,400.0,5388
line,Line.ln6167816-1,2,l3008279.1,1,400.0,5389
line,Line.ln6230793-1,1,m1209748.2,2,400.0,5390
line,Line.ln6230793-1,2,l3142099.2,2,400.0,5391
line,Line.ln5561444-1,1,m1125988.1,1,400.0,5392
line,Line.ln5561444-1,2,l2898457.1,1,400.0,5393
line,Line.ln5508630-1,1,m1166376,1,400.0,5394
line,Line.ln5508630-1,1,m1166376,2,400.0,5395
line,Line.ln5508630-1,1,m1166376,3,400.0,5396
line,Line.ln5508630-1,2,l2842384,1,400.0,5397
line,Line.ln5508630-1,2,l2842384,2,400.0,5398
line,Line.ln5508630-1,2,l2842384,3,400.0,5399
line,Line.ln6073916-1,1,l3067448.3,3,400.0,5400
line,Line.ln6073916-1,2,l2763407.3,3,400.0,5401
line,Line.ln5472402-1,1,l2925506,1,400.0,5402
line,Line.ln5472402-1,1,l2925506,2,400.0,5403
line,Line.ln5472402-1,1,l2925506,3,400.0,5404
line,Line.ln5472402-1,2,m1069438,1,400.0,5405
line,Line.ln5472402-1,2,m1069438,2,400.0,5406
line,Line.ln5472402-1,2,m1069438,3,400.0,5407
line,Line.l9407_48332_sw,1,d6023352-1_int,1,400.0,5408
line,Line.l9407_48332_sw,1,d6023352-1_int,2,400.0,5409
line,Line.l9407_48332_sw,1,d6023352-1_int,3,400.0,5410
line,Line.l9407_48332_sw,2,e184626,1,400.0,5411
line,Line.l9407_48332_sw,2,e184626,2,400.0,5412
line,Line.l9407_48332_sw,2,e184626,3,400.0,5413
line,Line.ln6023352-1,1,l2842383,1,400.0,5414
line,Line.ln6023352-1,1,l2842383,2,400.0,5415
line,Line.ln6023352-1,1,l2842383,3,400.0,5416
line,Line.ln6023352-1,2,d6023352-1_int,1,400.0,5417
line,Line.ln6023352-1,2,d6023352-1_int,2,400.0,5418
line,Line.ln6023352-1,2,d6023352-1_int,3,400.0,5419
line,Line.ln5804805-1,1,l3235257,1,400.0,5420
line,Line.ln5804805-1,1,l3235257,2,400.0,5421
line,Line.ln5804805-1,1,l3235257,3,400.0,5422
line,Line.ln5804805-1,2,l2822871,1,400.0,5423
line,Line.ln5804805-1,2,l2822871,2,400.0,5424
line,Line.ln5804805-1,2,l2822871,3,400.0,5425
line,Line.ln6349051-1,1,m1047750.1,1,400.0,5426
line,Line.ln6349051-1,2,l2708293.1,1,400.0,5427
line,Line.ln5803264-3,1,n1137985.1,1,400.0,5428
line,Line.ln5803264-3,2,l3176656.1,1,400.0,5429
line,Line.ln5621848-2,1,p901927.2,2,400.0,5430
line,Line.ln5621848-2,2,n1136353.2,2,400.0,5431
line,Line.ln5593240-1,1,m1026877.1,1,400.0,5432
line,Line.ln5593240-1,2,m1026906.1,1,400.0,5433
line,Line.ln5927298-1,1,m1108490,1,400.0,5434
line,Line.ln5927298-1,1,m1108490,2,400.0,5435
line,Line.ln5927298-1,1,m1108490,3,400.0,5436
line,Line.ln5927298-1,2,l3142049,1,400.0,5437
line,Line.ln5927298-1,2,l3142049,2,400.0,5438
line,Line.ln5927298-1,2,l3142049,3,400.0,5439
line,Line.ln6198049-1,1,l3120502.1,1,400.0,5440
line,Line.ln6198049-1,2,m1026792.1,1,400.0,5441
line,Line.ln5863699-1,1,m1027013.2,2,400.0,5442
line,Line.ln5863699-1,2,p901905.2,2,400.0,5443
line,Line.ln5774462-2,1,m3036165.2,2,400.0,5444
line,Line.ln5774462-2,2,l3197636.2,2,400.0,5445
line,Line.ln5835144-1,1,l3066815,1,400.0,5446
line,Line.ln5835144-1,1,l3066815,2,400.0,5447
line,Line.ln5835144-1,1,l3066815,3,400.0,5448
line,Line.ln5835144-1,2,m1047548,1,400.0,5449
line,Line.ln5835144-1,2,m1047548,2,400.0,5450
line,Line.ln5835144-1,2,m1047548,3,400.0,5451
line,Line.ln5504714-1,1,m1026485.2,2,400.0,5452
line,Line.ln5504714-1,2,p827542.2,2,400.0,5453
line,Line.ln6047565-1,1,m1026920,1,400.0,5454
line,Line.ln6047565-1,1,m1026920,2,400.0,5455
line,Line.ln6047565-1,1,m1026920,3,400.0,5456
line,Line.ln6047565-1,2,m1026926,1,400.0,5457
line,Line.ln6047565-1,2,m1026926,2,400.0,5458
line,Line.ln6047565-1,2,m1026926,3,400.0,5459
line,Line.ln5531256-1,1,m1026829,1,400.0,5460
line,Line.ln5531256-1,1,m1026829,2,400.0,5461
line,Line.ln5531256-1,1,m1026829,3,400.0,5462
line,Line.ln5531256-1,2,m1026824,1,400.0,5463
line,Line.ln5531256-1,2,m1026824,2,400.0,5464
line,Line.ln5531256-1,2,m1026824,3,400.0,5465
line,Line.ln6274208-2,1,l2896685,1,400.0,5466
line,Line.ln6274208-2,1,l2896685,2,400.0,5467
line,Line.ln6274208-2,1,l2896685,3,400.0,5468
line,Line.ln6274208-2,2,m1089185,1,400.0,5469
line,Line.ln6274208-2,2,m1089185,2,400.0,5470
line,Line.ln6274208-2,2,m1089185,3,400.0,5471
line,Line.ln6018242-1,1,m1126017.1,1,400.0,5472
line,Line.ln6018242-1,2,l2748781.1,1,400.0,5473
line,Line.ln6017282-1,1,m1009840.2,2,400.0,5474
line,Line.ln6017282-1,2,l3216338.2,2,400.0,5475
line,Line.ln6108150-3,1,m1026695,1,400.0,5476
line,Line.ln6108150-3,1,m1026695,2,400.0,5477
line,Line.ln6108150-3,1,m1026695,3,400.0,5478
line,Line.ln6108150-3,2,n1140818,1,400.0,5479
line,Line.ln6108150-3,2,n1140818,2,400.0,5480
line,Line.ln6108150-3,2,n1140818,3,400.0,5481
line,Line.ln5593247-1,1,l3216344.2,2,400.0,5482
line,Line.ln5593247-1,2,l2860501.2,2,400.0,5483
line,Line.ln6198133-1,1,m1209800.3,3,400.0,5484
line,Line.ln6198133-1,2,l2839332.3,3,400.0,5485
line,Line.ln6411387-1,1,m1047521.1,1,400.0,5486
line,Line.ln6411387-1,2,l2954353.1,1,400.0,5487
line,Line.ln5589095-1,1,p895075.3,3,400.0,5488
line,Line.ln5589095-1,2,m1108524.3,3,400.0,5489
line,Line.ln5804827-1,1,m1027073.3,3,400.0,5490
line,Line.ln5804827-1,2,l3104118.3,3,400.0,5491
line,Line.ln5833624-3,1,n1134480,1,400.0,5492
line,Line.ln5833624-3,1,n1134480,2,400.0,5493
line,Line.ln5833624-3,1,n1134480,3,400.0,5494
line,Line.ln5833624-3,2,m1069519,1,400.0,5495
line,Line.ln5833624-3,2,m1069519,2,400.0,5496
line,Line.ln5833624-3,2,m1069519,3,400.0,5497
line,Line.ln5744350-1,1,m1069607.2,2,400.0,5498
line,Line.ln5744350-1,2,m1069619.2,2,400.0,5499
line,Line.ln6290227-1,1,m1069613.2,2,400.0,5500
line,Line.ln6290227-1,2,m1069597.2,2,400.0,5501
line,Line.ln5985349-1,1,m1069632.2,2,400.0,5502
line,Line.ln5985349-1,2,l2726974.2,2,400.0,5503
line,Line.ln5744342-1,1,l2785527.1,1,400.0,5504
line,Line.ln5744342-1,2,l2766729.1,1,400.0,5505
line,Line.ln5715016-2,1,m1125904.1,1,400.0,5506
line,Line.ln5715016-2,2,n1142108.1,1,400.0,5507
line,Line.ln5532742-1,1,m1069149.3,3,400.0,5508
line,Line.ln5532742-1,2,m1069148.3,3,400.0,5509
line,Line.ln5867449-1,1,m1069376.2,2,400.0,5510
line,Line.ln5867449-1,2,p827563.2,2,400.0,5511
line,Line.ln5472387-1,1,m1069565.2,2,400.0,5512
line,Line.ln5472387-1,2,m1069572.2,2,400.0,5513
line,Line.ln6167731-1,1,m1108534,1,400.0,5514
line,Line.ln6167731-1,1,m1108534,2,400.0,5515
line,Line.ln6167731-1,1,m1108534,3,400.0,5516
line,Line.ln6167731-1,2,m1108526,1,400.0,5517
line,Line.ln6167731-1,2,m1108526,2,400.0,5518
line,Line.ln6167731-1,2,m1108526,3,400.0,5519
line,Line.ln6392977-1,1,l3215340.1,1,400.0,5520
line,Line.ln6392977-1,2,m1027087.1,1,400.0,5521
line,Line.ln6259987-1,1,m1047483,1,400.0,5522
line,Line.ln6259987-1,1,m1047483,2,400.0,5523
line,Line.ln6259987-1,1,m1047483,3,400.0,5524
line,Line.ln6259987-1,2,m1047480,1,400.0,5525
line,Line.ln6259987-1,2,m1047480,2,400.0,5526
line,Line.ln6259987-1,2,m1047480,3,400.0,5527
line,Line.ln5653453-1,1,m1027005.2,2,400.0,5528
line,Line.ln5653453-1,2,l3160100.2,2,400.0,5529
line,Line.ln6198036-1,1,m1069560.2,2,400.0,5530
line,Line.ln6198036-1,2,l3176660.2,2,400.0,5531
line,Line.ln8976560-2,1,m1125943.3,3,220.0,5532
line,Line.ln8976560-2,2,221-703009.3,3,220.0,5533
line,Line.ln6229799-1,1,m1026874.1,1,400.0,5534
line,Line.ln6229799-1,2,l3197638.1,1,400.0,5535
line,Line.ln6103926-1,1,m1125969.2,2,400.0,5536
line,Line.ln6103926-1,2,p895102.2,2,400.0,5537
line,Line.ln6046144-1,1,l3235266.3,3,400.0,5538
line,Line.ln6046144-1,2,l2801950.3,3,400.0,5539
line,Line.ln5774468-1,1,m1069136.3,3,400.0,5540
line,Line.ln5774468-1,2,l2841638.3,3,400.0,5541
line,Line.ln5591805-1,1,l2673343.2,2,400.0,5542
line,Line.ln5591805-1,2,l2764436.2,2,400.0,5543
line,Line.x8225_48332_sw,1,d5565090-1_int.2,2,400.0,5544
line,Line.x8225_48332_sw,2,e182744.2,2,400.0,5545
line,Line.ln5565090-1,1,l3029495.2,2,400.0,5546
line,Line.ln5565090-1,2,d5565090-1_int.2,2,400.0,5547
line,Line.ln8979255-1,1,m1108387,1,190.0,5548
line,Line.ln8979255-1,1,m1108387,2,190.0,5549
line,Line.ln8979255-1,1,m1108387,3,190.0,5550
line,Line.ln8979255-1,2,p850080,1,190.0,5551
line,Line.ln8979255-1,2,p850080,2,190.0,5552
line,Line.ln8979255-1,2,p850080,3,190.0,5553
line,Line.ln6138629-1,1,m1027068.3,3,400.0,5554
line,Line.ln6138629-1,2,m1027066.3,3,400.0,5555
line,Line.ln5682346-2,1,m1069503,1,400.0,5556
line,Line.ln5682346-2,1,m1069503,2,400.0,5557
line,Line.ln5682346-2,1,m1069503,3,400.0,5558
line,Line.ln5682346-2,2,n1134479,1,400.0,5559
line,Line.ln5682346-2,2,n1134479,2,400.0,5560
line,Line.ln5682346-2,2,n1134479,3,400.0,5561
line,Line.ln5775442-1,1,m1209805,1,400.0,5562
line,Line.ln5775442-1,1,m1209805,2,400.0,5563
line,Line.ln5775442-1,1,m1209805,3,400.0,5564
line,Line.ln5775442-1,2,l2823592,1,400.0,5565
line,Line.ln5775442-1,2,l2823592,2,400.0,5566
line,Line.ln5775442-1,2,l2823592,3,400.0,5567
line,Line.ln6440069-1,1,l2933164,1,400.0,5568
line,Line.ln6440069-1,1,l2933164,2,400.0,5569
line,Line.ln6440069-1,1,l2933164,3,400.0,5570
line,Line.ln6440069-1,2,l3029498,1,400.0,5571
line,Line.ln6440069-1,2,l3029498,2,400.0,5572
line,Line.ln6440069-1,2,l3029498,3,400.0,5573
line,Line.ln6170293-1,1,l2992624,1,400.0,5574
line,Line.ln6170293-1,1,l2992624,2,400.0,5575
line,Line.ln6170293-1,1,l2992624,3,400.0,5576
line,Line.ln6170293-1,2,m1125919,1,400.0,5577
line,Line.ln6170293-1,2,m1125919,2,400.0,5578
line,Line.ln6170293-1,2,m1125919,3,400.0,5579
line,Line.ln81018878-3,1,n1138608.3,3,220.0,5580
line,Line.ln81018878-3,2,l3232301.3,3,220.0,5581
line,Line.ln6106583-2,1,m1010017.1,1,400.0,5582
line,Line.ln6106583-2,2,l2858175.1,1,400.0,5583
line,Line.ln5774489-1,1,m1009820.2,2,400.0,5584
line,Line.ln5774489-1,2,l3254234.2,2,400.0,5585
line,Line.ln5715002-1,1,m1142869,1,400.0,5586
line,Line.ln5715002-1,1,m1142869,2,400.0,5587
line,Line.ln5715002-1,1,m1142869,3,400.0,5588
line,Line.ln5715002-1,2,m1142871,1,400.0,5589
line,Line.ln5715002-1,2,m1142871,2,400.0,5590
line,Line.ln5715002-1,2,m1142871,3,400.0,5591
line,Line.ln5623415-1,1,m1069544.2,2,400.0,5592
line,Line.ln5623415-1,2,m1069543.2,2,400.0,5593
line,Line.ln5867448-1,1,m1089197.1,1,400.0,5594
line,Line.ln5867448-1,2,p827498.1,1,400.0,5595
line,Line.ln5472365-1,1,l2822868.1,1,400.0,5596
line,Line.ln5472365-1,2,l2766723.1,1,400.0,5597
line,Line.ln5712492-1,1,m1108331.3,3,400.0,5598
line,Line.ln5712492-1,2,l3045895.3,3,400.0,5599
line,Line.ln5987954-1,1,m1142874,1,400.0,5600
line,Line.ln5987954-1,1,m1142874,2,400.0,5601
line,Line.ln5987954-1,1,m1142874,3,400.0,5602
line,Line.ln5987954-1,2,m1142875,1,400.0,5603
line,Line.ln5987954-1,2,m1142875,2,400.0,5604
line,Line.ln5987954-1,2,m1142875,3,400.0,5605
line,Line.ln6138596-1,1,m1069390.1,1,400.0,5606
line,Line.ln6138596-1,2,l2841618.1,1,400.0,5607
line,Line.ln5815900-1,1,e192860,1,400.0,5608
line,Line.ln5815900-1,1,e192860,2,400.0,5609
line,Line.ln5815900-1,1,e192860,3,400.0,5610
line,Line.ln5815900-1,2,m1209817,1,400.0,5611
line,Line.ln5815900-1,2,m1209817,2,400.0,5612
line,Line.ln5815900-1,2,m1209817,3,400.0,5613
line,Line.ln5500957-1,1,m1026767.1,1,400.0,5614
line,Line.ln5500957-1,2,l3216346.1,1,400.0,5615
line,Line.ln6254100-1,1,m1186078.3,3,400.0,5616
line,Line.ln6254100-1,2,l2806553.3,3,400.0,5617
line,Line.ln5835175-1,1,m1047453.2,2,400.0,5618
line,Line.ln5835175-1,2,l2785547.2,2,400.0,5619
line,Line.ln6199516-1,1,m1026948.2,2,400.0,5620
line,Line.ln6199516-1,2,m1026947.2,2,400.0,5621
line,Line.ln8979344-3,1,221-311595.3,3,220.0,5622
line,Line.ln8979344-3,2,n1139251.3,3,220.0,5623
line,Line.ln5895816-3,1,n1140825,1,400.0,5624
line,Line.ln5895816-3,1,n1140825,2,400.0,5625
line,Line.ln5895816-3,1,n1140825,3,400.0,5626
line,Line.ln5895816-3,2,l3216368,1,400.0,5627
line,Line.ln5895816-3,2,l3216368,2,400.0,5628
line,Line.ln5895816-3,2,l3216368,3,400.0,5629
line,Line.ln247160,1,f739841.2,2,400.0,5630
line,Line.ln247160,2,l0247160.2,2,400.0,5631
line,Line.ln6380820-1,1,m1026327.2,2,400.0,5632
line,Line.ln6380820-1,2,l3122823.2,2,400.0,5633
line,Line.ln6381856-1,1,m1166386.3,3,400.0,5634
