load,bus_connection,local_nodes,phases,primary_phase,connection,base_kv,base_kw,base_kvar,base_pf,model,Vminpu,Vmaxpu,status
310568a0b,sx2710517a.2,"[2, 0]",1,A,wye,0.12,4.11741706848145,1.0319219886776556,0.97,1,0.88,1.05,Variable
310569a0a,sx3197639a.1,"[1, 0]",1,A,wye,0.12,0.260355494618416,0.06525123768160744,0.97,1,0.88,1.05,Variable
310569a0b,sx3197639a.2,"[2, 0]",1,A,wye,0.12,8.60964450538158,2.157780310333659,0.97,1,0.88,1.05,Variable
310570a0a,sx3160106a.1,"[1, 0]",1,A,wye,0.12,6.49223088622093,1.6271064348442217,0.97,1,0.88,1.05,Variable
310570a0b,sx3160106a.2,"[2, 0]",1,A,wye,0.12,2.37776911377907,0.5959251131710459,0.97,1,0.88,1.05,Variable
321159a0a,sx3008248a.1,"[1, 0]",1,A,wye,0.12,2.52290926218033,0.6323006632025701,0.97,1,0.88,1.05,Variable
321159a0b,sx3008248a.2,"[2, 0]",1,A,wye,0.12,2.79709073781967,0.7010170183578838,0.97,1,0.88,1.05,Variable
321836a0a,sx3235247a.1,"[1, 0]",1,A,wye,0.12,0.71672101020813,0.179627217228641,0.97,1,0.88,1.05,Variable
321836a0b,sx3235247a.2,"[2, 0]",1,A,wye,0.12,4.60327898979187,1.1536904643318127,0.97,1,0.88,1.05,Variable
321837a0a,sx2673312a.1,"[1, 0]",1,A,wye,0.12,1.58399390280247,0.39698629287415116,0.97,1,0.88,1.05,Variable
321837a0b,sx2673312a.2,"[2, 0]",1,A,wye,0.12,7.28600609719753,1.8260452551411166,0.97,1,0.88,1.05,Variable
321838a0a,sx2691944a.1,"[1, 0]",1,A,wye,0.12,8.05856907963753,2.019667789841555,0.97,1,0.88,1.05,Variable
321838a0b,sx2691944a.2,"[2, 0]",1,A,wye,0.12,0.811430920362472,0.2033637581737136,0.97,1,0.88,1.05,Variable
321839a0a,sx2710516a.1,"[1, 0]",1,A,wye,0.12,2.85315470635891,0.7150679733488269,0.97,1,0.88,1.05,Variable
321839a0b,sx2710516a.2,"[2, 0]",1,A,wye,0.12,6.01684529364109,1.5079635746664408,0.97,1,0.88,1.05,Variable
321840b0a,sx2804256b.1,"[1, 0]",1,B,wye,0.12,2.76514065265656,0.6930095722159031,0.97,1,0.88,1.05,Variable
321840b0b,sx2804256b.2,"[2, 0]",1,B,wye,0.12,1.12485934734344,0.2819163265190903,0.97,1,0.88,1.05,Variable
321841b0a,sx2954347b.1,"[1, 0]",1,B,wye,0.12,3.35705384194851,0.8413570010188725,0.97,1,0.88,1.05,Variable
321841b0b,sx2954347b.2,"[2, 0]",1,B,wye,0.12,6.37294615805149,1.5972108639403784,0.97,1,0.88,1.05,Variable
321845b0a,sx3178975b.1,"[1, 0]",1,B,wye,0.12,9.48545577645302,2.3772793053392016,0.97,1,0.88,1.05,Variable
321845b0b,sx3178975b.2,"[2, 0]",1,B,wye,0.12,0.244544223546981,0.06128855962004925,0.97,1,0.88,1.05,Variable
321847b0a,sx3160100b.1,"[1, 0]",1,B,wye,0.12,3.94550325870514,0.9888363265951038,0.97,1,0.88,1.05,Variable
321847b0b,sx3160100b.2,"[2, 0]",1,B,wye,0.12,1.89449674129486,0.4748056396291536,0.97,1,0.88,1.05,Variable
321848b0a,sx3085390b.1,"[1, 0]",1,B,wye,0.12,1.4021152305603,0.35140320084422183,0.97,1,0.88,1.05,Variable
321848b0b,sx3085390b.2,"[2, 0]",1,B,wye,0.12,4.4378847694397,1.1122387653800356,0.97,1,0.88,1.05,Variable
321849b0a,sx2748152b.1,"[1, 0]",1,B,wye,0.12,1.36692286968231,0.34258316381142473,0.97,1,0.88,1.05,Variable
321849b0b,sx2748152b.2,"[2, 0]",1,B,wye,0.12,4.47307713031769,1.1210588024128327,0.97,1,0.88,1.05,Variable
321851b0a,sx2729434b.1,"[1, 0]",1,B,wye,0.12,0.743569288253784,0.18635602998009249,0.97,1,0.88,1.05,Variable
321851b0b,sx2729434b.2,"[2, 0]",1,B,wye,0.12,5.09643071174622,1.277285936244166,0.97,1,0.88,1.05,Variable
321852c0a,sx2916608c.1,"[1, 0]",1,C,wye,0.12,0.0386245959997177,0.009680236238637742,0.97,1,0.88,1.05,Variable
321852c0b,sx2916608c.2,"[2, 0]",1,C,wye,0.12,4.03137540400028,1.0103579148799795,0.97,1,0.88,1.05,Variable
321853b0a,sx2673313b.1,"[1, 0]",1,B,wye,0.12,1.11543093681335,0.27955334410014676,0.97,1,0.88,1.05,Variable
321853b0b,sx2673313b.2,"[2, 0]",1,B,wye,0.12,8.61456906318665,2.1590145208591043,0.97,1,0.88,1.05,Variable
321854b0a,sx2804257b.1,"[1, 0]",1,B,wye,0.12,1.35341832637787,0.33919860622322767,0.97,1,0.88,1.05,Variable
321854b0b,sx2804257b.2,"[2, 0]",1,B,wye,0.12,4.48658167362213,1.1244433600010297,0.97,1,0.88,1.05,Variable
321855b0a,sx2860485b.1,"[1, 0]",1,B,wye,0.12,3.03824307441711,0.7614554909772417,0.97,1,0.88,1.05,Variable
321855b0b,sx2860485b.2,"[2, 0]",1,B,wye,0.12,2.80175692558289,0.7021864752470157,0.97,1,0.88,1.05,Variable
321856b0a,sx2860506b.1,"[1, 0]",1,B,wye,0.12,5.38892019748688,1.3505907112457725,0.97,1,0.88,1.05,Variable
321856b0b,sx2860506b.2,"[2, 0]",1,B,wye,0.12,0.451079802513123,0.11305125497848581,0.97,1,0.88,1.05,Variable
321858b0a,sx3122815b.1,"[1, 0]",1,B,wye,0.12,2.03643472671509,0.5103786519686015,0.97,1,0.88,1.05,Variable
321858b0b,sx3122815b.2,"[2, 0]",1,B,wye,0.12,3.80356527328491,0.953263314255656,0.97,1,0.88,1.05,Variable
321859b0a,sx3254213b.1,"[1, 0]",1,B,wye,0.12,8.34756267249584,2.092096411498635,0.97,1,0.88,1.05,Variable
321859b0b,sx3254213b.2,"[2, 0]",1,B,wye,0.12,1.38243732750416,0.3464714534606158,0.97,1,0.88,1.05,Variable
321860b0a,sx2785543b.1,"[1, 0]",1,B,wye,0.12,8.82149520277977,2.210875099937404,0.97,1,0.88,1.05,Variable
321860b0b,sx2785543b.2,"[2, 0]",1,B,wye,0.12,0.90850479722023,0.22769276502184724,0.97,1,0.88,1.05,Variable
321861c0a,sx3235248c.1,"[1, 0]",1,C,wye,0.12,1.33552430272102,0.3347139411600812,0.97,1,0.88,1.05,Variable
321861c0b,sx3235248c.2,"[2, 0]",1,C,wye,0.12,4.76447569727898,1.1940901673960782,0.97,1,0.88,1.05,Variable
321874a0a,sx2764412a.1,"[1, 0]",1,A,wye,0.12,3.05308479785919,0.7651751774979477,0.97,1,0.88,1.05,Variable
321874a0b,sx2764412a.2,"[2, 0]",1,A,wye,0.12,5.81691520214081,1.45785637051732,0.97,1,0.88,1.05,Variable
321876a0a,sx3027132a.1,"[1, 0]",1,A,wye,0.12,2.49680269002914,0.6257577394705934,0.97,1,0.88,1.05,Variable
321876a0b,sx3027132a.2,"[2, 0]",1,A,wye,0.12,2.82319730997086,0.7075599420898603,0.97,1,0.88,1.05,Variable
321877a0a,sx3101787a.1,"[1, 0]",1,A,wye,0.12,4.68971275210381,1.1753528071089372,0.97,1,0.88,1.05,Variable
321877a0b,sx3101787a.2,"[2, 0]",1,A,wye,0.12,4.18028724789619,1.0476787409063304,0.97,1,0.88,1.05,Variable
321878a0a,sx3101788a.1,"[1, 0]",1,A,wye,0.12,2.07361773192883,0.5196975914996229,0.97,1,0.88,1.05,Variable
321878a0b,sx3101788a.2,"[2, 0]",1,A,wye,0.12,6.79638226807117,1.703333956515645,0.97,1,0.88,1.05,Variable
321880a0a,sx2876812a.1,"[1, 0]",1,A,wye,0.12,4.82189814567566,1.208481589532504,0.97,1,0.88,1.05,Variable
321880a0b,sx2876812a.2,"[2, 0]",1,A,wye,0.12,0.498101854324341,0.12483609202794985,0.97,1,0.88,1.05,Variable
321881a0a,sx2970811a.1,"[1, 0]",1,A,wye,0.12,1.88709582865238,0.4729507960791719,0.97,1,0.88,1.05,Variable
321881a0b,sx2970811a.2,"[2, 0]",1,A,wye,0.12,6.98290417134762,1.750080751936096,0.97,1,0.88,1.05,Variable
321882c0a,sx2916607c.1,"[1, 0]",1,C,wye,0.12,2.63038507819176,0.6592366417417012,0.97,1,0.88,1.05,Variable
321882c0b,sx2916607c.2,"[2, 0]",1,C,wye,0.12,7.53961492180824,1.8896056179330758,0.97,1,0.88,1.05,Variable
321883c0a,sx3010564c.1,"[1, 0]",1,C,wye,0.12,2.52166288495064,0.6319882916239534,0.97,1,0.88,1.05,Variable
321883c0b,sx3010564c.2,"[2, 0]",1,C,wye,0.12,3.57833711504936,0.8968158169322059,0.97,1,0.88,1.05,Variable
321884c0a,sx2710515c.1,"[1, 0]",1,C,wye,0.12,7.7733186340332,1.9481772893157554,0.97,1,0.88,1.05,Variable
321884c0b,sx2710515c.2,"[2, 0]",1,C,wye,0.12,7.4866813659668,1.8763392183181775,0.97,1,0.88,1.05,Variable
321886c0a,sx2766746c.1,"[1, 0]",1,C,wye,0.12,2.32032015502453,0.5815270469126501,0.97,1,0.88,1.05,Variable
321886c0b,sx2766746c.2,"[2, 0]",1,C,wye,0.12,7.84967984497547,1.967315212762127,0.97,1,0.88,1.05,Variable
321887c0a,sx2691941c.1,"[1, 0]",1,C,wye,0.12,10.0585757696629,2.5209167152268974,0.97,1,0.88,1.05,Variable
321887c0b,sx2691941c.2,"[2, 0]",1,C,wye,0.12,0.111424230337143,0.027925544447890503,0.97,1,0.88,1.05,Variable
321888c0a,sx3235241c.1,"[1, 0]",1,C,wye,0.12,1.44766573727131,0.36281923392727217,0.97,1,0.88,1.05,Variable
321888c0b,sx3235241c.2,"[2, 0]",1,C,wye,0.12,8.72233426272869,2.186023025747505,0.97,1,0.88,1.05,Variable
321890c0a,sx3104118c.1,"[1, 0]",1,C,wye,0.12,12.3913606786728,3.105567723960035,0.97,1,0.88,1.05,Variable
321890c0b,sx3104118c.2,"[2, 0]",1,C,wye,0.12,2.86863932132721,0.7189487836739002,0.97,1,0.88,1.05,Variable
321891c0a,sx2748126c.1,"[1, 0]",1,C,wye,0.12,1.03505771577358,0.25940991614219716,0.97,1,0.88,1.05,Variable
321891c0b,sx2748126c.2,"[2, 0]",1,C,wye,0.12,9.13494228422642,2.2894323435325803,0.97,1,0.88,1.05,Variable
321892c0a,sx3235267c.1,"[1, 0]",1,C,wye,0.12,2.78347685694695,0.6976050581920463,0.97,1,0.88,1.05,Variable
321892c0b,sx3235267c.2,"[2, 0]",1,C,wye,0.12,7.38652314305305,1.8512372014827307,0.97,1,0.88,1.05,Variable
321893c0a,sx2841645c.1,"[1, 0]",1,C,wye,0.12,8.35812116682529,2.0947426196151975,0.97,1,0.88,1.05,Variable
321893c0b,sx2841645c.2,"[2, 0]",1,C,wye,0.12,1.81187883317471,0.45409964005957976,0.97,1,0.88,1.05,Variable
321894c0a,sx3066829c.1,"[1, 0]",1,C,wye,0.12,4.30385803699493,1.0786484999344748,0.97,1,0.88,1.05,Variable
321894c0b,sx3066829c.2,"[2, 0]",1,C,wye,0.12,5.86614196300507,1.4701937597403025,0.97,1,0.88,1.05,Variable
323233b0a,sx3254203b.1,"[1, 0]",1,B,wye,0.12,3.32455811977386,0.8332128053514782,0.97,1,0.88,1.05,Variable
323233b0b,sx3254203b.2,"[2, 0]",1,B,wye,0.12,2.51544188022614,0.6304291608727792,0.97,1,0.88,1.05,Variable
323234b0a,sx2860480b.1,"[1, 0]",1,B,wye,0.12,2.12235147118568,0.5319114178604716,0.97,1,0.88,1.05,Variable
323234b0b,sx2860480b.2,"[2, 0]",1,B,wye,0.12,7.60764852881432,1.9066564470987792,0.97,1,0.88,1.05,Variable
323235b0a,sx3197624b.1,"[1, 0]",1,B,wye,0.12,0.385671839118004,0.09665847413082207,0.97,1,0.88,1.05,Variable
323235b0b,sx3197624b.2,"[2, 0]",1,B,wye,0.12,1.564328160882,0.39205759335844304,0.97,1,0.88,1.05,Variable
323236b0a,sx2822860b.1,"[1, 0]",1,B,wye,0.12,8.92909623861313,2.2378424615221477,0.97,1,0.88,1.05,Variable
323236b0b,sx2822860b.2,"[2, 0]",1,B,wye,0.12,0.800903761386872,0.20072540343710357,0.97,1,0.88,1.05,Variable
323237b0a,sx3048199b.1,"[1, 0]",1,B,wye,0.12,2.73804545879364,0.6862188765274182,0.97,1,0.88,1.05,Variable
323237b0b,sx3048199b.2,"[2, 0]",1,B,wye,0.12,3.10195454120636,0.7774230896968392,0.97,1,0.88,1.05,Variable
323241b0a,sx2710508b.1,"[1, 0]",1,B,wye,0.12,3.6222327709198,0.9078171052998282,0.97,1,0.88,1.05,Variable
323241b0b,sx2710508b.2,"[2, 0]",1,B,wye,0.12,2.2177672290802,0.5558248609244293,0.97,1,0.88,1.05,Variable
323242b0a,sx3122810b.1,"[1, 0]",1,B,wye,0.12,9.13576661884785,2.2896389412630826,0.97,1,0.88,1.05,Variable
323242b0b,sx3122810b.2,"[2, 0]",1,B,wye,0.12,0.594233381152153,0.1489289236961688,0.97,1,0.88,1.05,Variable
323243b0a,sx2897765b.1,"[1, 0]",1,B,wye,0.12,0.594021682739258,0.1488758670726592,0.97,1,0.88,1.05,Variable
323243b0b,sx2897765b.2,"[2, 0]",1,B,wye,0.12,5.24597831726074,1.314766099151598,0.97,1,0.88,1.05,Variable
323244b0a,sx2804248b.1,"[1, 0]",1,B,wye,0.12,3.67350088059902,0.9206661047613854,0.97,1,0.88,1.05,Variable
323244b0b,sx2804248b.2,"[2, 0]",1,B,wye,0.12,0.216499119400978,0.05425979397360749,0.97,1,0.88,1.05,Variable
323245b0a,sx2785512b.1,"[1, 0]",1,B,wye,0.12,3.51231369137764,0.8802687871993747,0.97,1,0.88,1.05,Variable
323245b0b,sx2785512b.2,"[2, 0]",1,B,wye,0.12,6.21768630862236,1.5582990777598762,0.97,1,0.88,1.05,Variable
323247b0a,sx2935553b.1,"[1, 0]",1,B,wye,0.12,4.52465852797031,1.1339863192417499,0.97,1,0.88,1.05,Variable
323247b0b,sx2935553b.2,"[2, 0]",1,B,wye,0.12,5.20534147202969,1.304581545717501,0.97,1,0.88,1.05,Variable
323248b0a,sx3048207b.1,"[1, 0]",1,B,wye,0.12,3.08680109024048,0.7736252768943078,0.97,1,0.88,1.05,Variable
323248b0b,sx3048207b.2,"[2, 0]",1,B,wye,0.12,2.75319890975952,0.6900166893299496,0.97,1,0.88,1.05,Variable
323249b0a,sx2729427b.1,"[1, 0]",1,B,wye,0.12,5.24681060314178,1.3149746896556023,0.97,1,0.88,1.05,Variable
323249b0b,sx2729427b.2,"[2, 0]",1,B,wye,0.12,0.593189396858215,0.14866727656865397,0.97,1,0.88,1.05,Variable
323250b0a,sx2748131b.1,"[1, 0]",1,B,wye,0.12,0.262070150375366,0.0656809709219328,0.97,1,0.88,1.05,Variable
323250b0b,sx2748131b.2,"[2, 0]",1,B,wye,0.12,5.57792984962463,1.3979609953023238,0.97,1,0.88,1.05,Variable
323252b0a,sx2879066b.1,"[1, 0]",1,B,wye,0.12,0.145427250862122,0.036447504690826124,0.97,1,0.88,1.05,Variable
323252b0b,sx2879066b.2,"[2, 0]",1,B,wye,0.12,5.69457274913788,1.4271944615334318,0.97,1,0.88,1.05,Variable
323253b0a,sx2973152b.1,"[1, 0]",1,B,wye,0.12,2.57070052623749,0.6442782830130092,0.97,1,0.88,1.05,Variable
323253b0b,sx2973152b.2,"[2, 0]",1,B,wye,0.12,7.15929947376251,1.7942895819462417,0.97,1,0.88,1.05,Variable
323254b0a,sx2879068b.1,"[1, 0]",1,B,wye,0.12,6.76869113862515,1.6963939052914423,0.97,1,0.88,1.05,Variable
323254b0b,sx2879068b.2,"[2, 0]",1,B,wye,0.12,2.96130886137485,0.7421739596678086,0.97,1,0.88,1.05,Variable
323255b0a,sx2860484b.1,"[1, 0]",1,B,wye,0.12,5.20196915626526,1.3037363637181554,0.97,1,0.88,1.05,Variable
323255b0b,sx2860484b.2,"[2, 0]",1,B,wye,0.12,0.638030843734741,0.15990560250610245,0.97,1,0.88,1.05,Variable
323261b0a,sx3085397b.1,"[1, 0]",1,B,wye,0.12,0.2397091537714,0.06007677690889123,0.97,1,0.88,1.05,Variable
323261b0b,sx3085397b.2,"[2, 0]",1,B,wye,0.12,9.4902908462286,2.37849108805036,0.97,1,0.88,1.05,Variable
323263a0a,sx3066812a.1,"[1, 0]",1,A,wye,0.12,8.00908233880997,2.0072652434979106,0.97,1,0.88,1.05,Variable
323263a0b,sx3066812a.2,"[2, 0]",1,A,wye,0.12,0.860917661190033,0.2157663045173577,0.97,1,0.88,1.05,Variable
323264b0a,sx3216344b.1,"[1, 0]",1,B,wye,0.12,2.24885686337948,0.5636166577523387,0.97,1,0.88,1.05,Variable
323264b0b,sx3216344b.2,"[2, 0]",1,B,wye,0.12,17.2011431366205,4.311012835922623,0.97,1,0.88,1.05,Variable
323265b0a,sx2860501b.1,"[1, 0]",1,B,wye,0.12,8.48739112734795,2.127140725641416,0.97,1,0.88,1.05,Variable
323265b0b,sx2860501b.2,"[2, 0]",1,B,wye,0.12,1.24260887265205,0.3114271393178346,0.97,1,0.88,1.05,Variable
323266b0a,sx3197632b.1,"[1, 0]",1,B,wye,0.12,3.53695148944855,0.8864436014479952,0.97,1,0.88,1.05,Variable
323266b0b,sx3197632b.2,"[2, 0]",1,B,wye,0.12,2.30304851055145,0.5771983647762623,0.97,1,0.88,1.05,Variable
323267b0a,sx2710514b.1,"[1, 0]",1,B,wye,0.12,8.10525880813599,2.031369338817918,0.97,1,0.88,1.05,Variable
323267b0b,sx2710514b.2,"[2, 0]",1,B,wye,0.12,1.62474119186401,0.40719852614133273,0.97,1,0.88,1.05,Variable
323273b0a,sx3048203b.1,"[1, 0]",1,B,wye,0.12,5.41090008199215,1.3560993895633537,0.97,1,0.88,1.05,Variable
323273b0b,sx3048203b.2,"[2, 0]",1,B,wye,0.12,4.31909991800785,1.082468475395897,0.97,1,0.88,1.05,Variable
323274b0a,sx2860500b.1,"[1, 0]",1,B,wye,0.12,0.634838151931763,0.15910543851499648,0.97,1,0.88,1.05,Variable
323274b0b,sx2860500b.2,"[2, 0]",1,B,wye,0.12,5.20516184806824,1.3045365277092618,0.97,1,0.88,1.05,Variable
323275b0a,sx3197660b.1,"[1, 0]",1,B,wye,0.12,4.60049784719944,1.1529934442954541,0.97,1,0.88,1.05,Variable
323275b0b,sx3197660b.2,"[2, 0]",1,B,wye,0.12,5.12950215280056,1.285574420663797,0.97,1,0.88,1.05,Variable
323277b0a,sx2897800b.1,"[1, 0]",1,B,wye,0.12,2.92624861955643,0.7333870347925672,0.97,1,0.88,1.05,Variable
323277b0b,sx2897800b.2,"[2, 0]",1,B,wye,0.12,0.963751380443573,0.241538863942427,0.97,1,0.88,1.05,Variable
323279b0a,sx3235246b.1,"[1, 0]",1,B,wye,0.12,2.83913947582245,0.7115554254756299,0.97,1,0.88,1.05,Variable
323279b0b,sx3235246b.2,"[2, 0]",1,B,wye,0.12,3.00086052417755,0.7520865407486276,0.97,1,0.88,1.05,Variable
323280b0a,sx2710512b.1,"[1, 0]",1,B,wye,0.12,4.91681417822838,1.2322697896201187,0.97,1,0.88,1.05,Variable
323280b0b,sx2710512b.2,"[2, 0]",1,B,wye,0.12,4.81318582177162,1.2062980753391324,0.97,1,0.88,1.05,Variable
323282b0a,sx2897791b.1,"[1, 0]",1,B,wye,0.12,14.1910068577528,3.5566015719149364,0.97,1,0.88,1.05,Variable
323282b0b,sx2897791b.2,"[2, 0]",1,B,wye,0.12,0.3989931422472,0.09999710740217238,0.97,1,0.88,1.05,Variable
323283b0a,sx2916618b.1,"[1, 0]",1,B,wye,0.12,6.32689113140106,1.585668386241552,0.97,1,0.88,1.05,Variable
323283b0b,sx2916618b.2,"[2, 0]",1,B,wye,0.12,8.26310886859894,2.070930293075557,0.97,1,0.88,1.05,Variable
323284b0a,sx3160113b.1,"[1, 0]",1,B,wye,0.12,1.45209782540798,0.3639300199195384,0.97,1,0.88,1.05,Variable
323284b0b,sx3160113b.2,"[2, 0]",1,B,wye,0.12,8.27790217459202,2.0746378450397125,0.97,1,0.88,1.05,Variable
323285b0a,sx2804269b.1,"[1, 0]",1,B,wye,0.12,6.2684878885746,1.571031153850389,0.97,1,0.88,1.05,Variable
323285b0b,sx2804269b.2,"[2, 0]",1,B,wye,0.12,3.4615121114254,0.8675367111088619,0.97,1,0.88,1.05,Variable
323286b0a,sx2989564b.1,"[1, 0]",1,B,wye,0.12,2.46084169864655,0.6167450654749448,0.97,1,0.88,1.05,Variable
323286b0b,sx2989564b.2,"[2, 0]",1,B,wye,0.12,3.37915830135345,0.8468969007493126,0.97,1,0.88,1.05,Variable
323287b0a,sx2897789b.1,"[1, 0]",1,B,wye,0.12,4.32766241073608,1.0846144383569463,0.97,1,0.88,1.05,Variable
323287b0b,sx2897789b.2,"[2, 0]",1,B,wye,0.12,1.51233758926392,0.3790275278673112,0.97,1,0.88,1.05,Variable
323387b0a,sx2690941b.1,"[1, 0]",1,B,wye,0.12,5.02426848590374,1.25920037766211,0.97,1,0.88,1.05,Variable
323387b0b,sx2690941b.2,"[2, 0]",1,B,wye,0.12,4.70573151409626,1.1793674872971407,0.97,1,0.88,1.05,Variable
323388b0a,sx3234185b.1,"[1, 0]",1,B,wye,0.12,8.99961506724358,2.2555161459386723,0.97,1,0.88,1.05,Variable
323388b0b,sx3234185b.2,"[2, 0]",1,B,wye,0.12,0.730384932756424,0.18305171902057954,0.97,1,0.88,1.05,Variable
323389b0a,sx3065750b.1,"[1, 0]",1,B,wye,0.12,6.64619922459126,1.6656945378422752,0.97,1,0.88,1.05,Variable
323389b0b,sx3065750b.2,"[2, 0]",1,B,wye,0.12,3.08380077540875,0.7728733271169782,0.97,1,0.88,1.05,Variable
323391b0a,sx3159037b.1,"[1, 0]",1,B,wye,0.12,13.0537015628815,3.271565996917901,0.97,1,0.88,1.05,Variable
323391b0b,sx3159037b.2,"[2, 0]",1,B,wye,0.12,1.53629843711853,0.38503268239921556,0.97,1,0.88,1.05,Variable
323392b0a,sx2748124b.1,"[1, 0]",1,B,wye,0.12,4.76006268918514,1.1929841633132987,0.97,1,0.88,1.05,Variable
323392b0b,sx2748124b.2,"[2, 0]",1,B,wye,0.12,4.96993731081486,1.2455837016459521,0.97,1,0.88,1.05,Variable
323394b0a,sx2710504b.1,"[1, 0]",1,B,wye,0.12,13.9317322337627,3.491621225947655,0.97,1,0.88,1.05,Variable
323394b0b,sx2710504b.2,"[2, 0]",1,B,wye,0.12,0.658267766237259,0.16497745336944378,0.97,1,0.88,1.05,Variable
323397b0a,sx2954346b.1,"[1, 0]",1,B,wye,0.12,9.70821521818638,2.433108083985372,0.97,1,0.88,1.05,Variable
323397b0b,sx2954346b.2,"[2, 0]",1,B,wye,0.12,0.0217847818136221,0.005459780973879503,0.97,1,0.88,1.05,Variable
323398b0a,sx2710505b.1,"[1, 0]",1,B,wye,0.12,5.76398386001587,1.4445905257120741,0.97,1,0.88,1.05,Variable
323398b0b,sx2710505b.2,"[2, 0]",1,B,wye,0.12,0.076016139984131,0.01905144051218354,0.97,1,0.88,1.05,Variable
323399b0a,sx3178974b.1,"[1, 0]",1,B,wye,0.12,2.06291854381561,0.5170161221970482,0.97,1,0.88,1.05,Variable
323399b0b,sx3178974b.2,"[2, 0]",1,B,wye,0.12,3.77708145618439,0.9466258440272093,0.97,1,0.88,1.05,Variable
323400b0a,sx2691943b.1,"[1, 0]",1,B,wye,0.12,1.11077757835388,0.2783871025376185,0.97,1,0.88,1.05,Variable
323400b0b,sx2691943b.2,"[2, 0]",1,B,wye,0.12,4.72922242164612,1.185254863686639,0.97,1,0.88,1.05,Variable
323403b0a,sx2916603b.1,"[1, 0]",1,B,wye,0.12,0.348211216926575,0.08726995722667014,0.97,1,0.88,1.05,Variable
323403b0b,sx2916603b.2,"[2, 0]",1,B,wye,0.12,5.49178878307343,1.3763720089975886,0.97,1,0.88,1.05,Variable
323418a0a,sx2804254a.1,"[1, 0]",1,A,wye,0.12,6.63408878803253,1.6626593763394235,0.97,1,0.88,1.05,Variable
323418a0b,sx2804254a.2,"[2, 0]",1,A,wye,0.12,2.23591121196747,0.5603721716758442,0.97,1,0.88,1.05,Variable
325245b0a,sx2710513b.1,"[1, 0]",1,B,wye,0.12,1.8703800624609,0.468761430172418,0.97,1,0.88,1.05,Variable
325245b0b,sx2710513b.2,"[2, 0]",1,B,wye,0.12,2.0196199375391,0.5061644685625755,0.97,1,0.88,1.05,Variable
325472b0a,sx2973149b.1,"[1, 0]",1,B,wye,0.12,4.82539582252502,1.209358189981308,0.97,1,0.88,1.05,Variable
325472b0b,sx2973149b.2,"[2, 0]",1,B,wye,0.12,1.01460417747498,0.25428377624294957,0.97,1,0.88,1.05,Variable
325473b0a,sx3010562b.1,"[1, 0]",1,B,wye,0.12,2.01500101566315,0.5050068576214193,0.97,1,0.88,1.05,Variable
325473b0b,sx3010562b.2,"[2, 0]",1,B,wye,0.12,3.82499898433685,0.9586351086028382,0.97,1,0.88,1.05,Variable
325474b0a,sx3254228b.1,"[1, 0]",1,B,wye,0.12,5.45742218732834,1.3677589282152636,0.97,1,0.88,1.05,Variable
325474b0b,sx3254228b.2,"[2, 0]",1,B,wye,0.12,4.27257781267166,1.0708089367439872,0.97,1,0.88,1.05,Variable
328363b0a,sx2936213b.1,"[1, 0]",1,B,wye,0.12,4.14886619389057,1.0398038824704359,0.97,1,0.88,1.05,Variable
328363b0b,sx2936213b.2,"[2, 0]",1,B,wye,0.12,10.4411338061094,2.6167947968466656,0.97,1,0.88,1.05,Variable
328364c0a,sx2692633c.1,"[1, 0]",1,C,wye,0.12,9.54284574866295,2.391662588175999,0.97,1,0.88,1.05,Variable
328364c0b,sx2692633c.2,"[2, 0]",1,C,wye,0.12,0.627154251337052,0.15717967149877826,0.97,1,0.88,1.05,Variable
328365b0a,sx3179646b.1,"[1, 0]",1,B,wye,0.12,10.0775998991728,2.5256846115148384,0.97,1,0.88,1.05,Variable
328365b0b,sx3179646b.2,"[2, 0]",1,B,wye,0.12,4.51240010082722,1.1309140678022755,0.97,1,0.88,1.05,Variable
328367c0a,sx3104830c.1,"[1, 0]",1,C,wye,0.12,2.96367679595947,0.742767420015638,0.97,1,0.88,1.05,Variable
328367c0b,sx3104830c.2,"[2, 0]",1,C,wye,0.12,1.10632320404053,0.27727073110297973,0.97,1,0.88,1.05,Variable
330121b0a,sx3142078b.1,"[1, 0]",1,B,wye,0.12,1.63168641030788,0.408939161959662,0.97,1,0.88,1.05,Variable
330121b0b,sx3142078b.2,"[2, 0]",1,B,wye,0.12,2.25831358969212,0.5659867367753314,0.97,1,0.88,1.05,Variable
330122b0a,sx2879752b.1,"[1, 0]",1,B,wye,0.12,5.09344548225403,1.2765377672093063,0.97,1,0.88,1.05,Variable
330122b0b,sx2879752b.2,"[2, 0]",1,B,wye,0.12,0.746554517745972,0.1871041990149515,0.97,1,0.88,1.05,Variable
337614b0a,sx2952003b.1,"[1, 0]",1,B,wye,0.12,1.18597470343113,0.2972332785654401,0.97,1,0.88,1.05,Variable
337614b0b,sx2952003b.2,"[2, 0]",1,B,wye,0.12,8.54402529656887,2.141334586393811,0.97,1,0.88,1.05,Variable
337619a0a,sx2990826a.1,"[1, 0]",1,A,wye,0.12,8.75177785634994,2.1934022858948534,0.97,1,0.88,1.05,Variable
337619a0b,sx2990826a.2,"[2, 0]",1,A,wye,0.12,0.118222143650055,0.029629262120413204,0.97,1,0.88,1.05,Variable
337619b0a,sx2990826b.1,"[1, 0]",1,B,wye,0.12,2.31539063155651,0.5802915918747595,0.97,1,0.88,1.05,Variable
