AIDC,node,AIDC_fixed_PF_dVpu_per_kW,nearby_MESS_extra_load_proxy_dVpu_dP,nearby_MESS_extra_load_proxy_dVpu_dQ,AIDC_pure_dV_dP,AIDC_pure_dV_dQ
AIDC03,idc_idc04_pcc.1,-1.504640230635564e-05,-9.57860596148808e-06,-1.6442006226507804e-05,,
AIDC03,idc_idc04_pcc.2,-1.2427572435827718e-05,-7.130227408837177e-06,-1.5945476681118427e-05,,
AIDC03,idc_idc04_pcc.3,-1.4147584405010579e-05,-8.482733326193987e-06,-1.704467647745236e-05,,
AIDC03,idc_idc05_pcc.1,-8.790366357839802e-06,-5.967677757340909e-06,-8.48909736604069e-06,,
AIDC03,idc_idc05_pcc.2,-5.8120266743122904e-06,-3.244024260958375e-06,-7.730506759373555e-06,,
AIDC03,idc_idc05_pcc.3,-6.874391610993263e-06,-3.9355083037078205e-06,-8.844913268604283e-06,,
AIDC03,idc_idc06_pcc.1,-1.504402477151652e-05,-9.576825548940809e-06,-1.6440176842589778e-05,,
AIDC03,idc_idc06_pcc.2,-1.2424758719784379e-05,-7.129011959647798e-06,-1.5940631320353552e-05,,
AIDC03,idc_idc06_pcc.3,-1.414349121572854e-05,-8.480174968425016e-06,-1.703998663236355e-05,,
AIDC03,idc_idc07_pcc.1,-1.2663180644729026e-05,-8.122708404764397e-06,-1.3652690402563579e-05,,
AIDC03,idc_idc07_pcc.2,-1.0132240048669987e-05,-5.626424552192653e-06,-1.3563302783126337e-05,,
AIDC03,idc_idc07_pcc.3,-1.2445192825173916e-05,-7.6405440599922e-06,-1.4456165186941476e-05,,
AIDC03,idc_idc08_pcc.1,-1.2690054290514437e-05,-8.139602723452678e-06,-1.3682874430918306e-05,,
AIDC03,idc_idc08_pcc.2,-1.0125474273474423e-05,-5.622554749031162e-06,-1.355464637537565e-05,,
AIDC03,idc_idc08_pcc.3,-1.2430478083415964e-05,-7.631370871383427e-06,-1.443914805979608e-05,,
AIDC03,idc_idc09_pcc.1,-8.632146560727094e-06,-5.849075867529272e-06,-8.36794820761903e-06,,
AIDC03,idc_idc09_pcc.2,-5.7536968198832886e-06,-3.222391406138218e-06,-7.6198243657162905e-06,,
AIDC03,idc_idc09_pcc.3,-6.807141170004227e-06,-3.9011746014224845e-06,-8.744710230623172e-06,,
AIDC03,idc_idc10_pcc.1,-9.221885608409615e-06,-6.26751073161711e-06,-8.885458214203902e-06,,
AIDC03,idc_idc10_pcc.2,-5.9872405751704e-06,-3.3368464799928993e-06,-7.978765904292791e-06,,
AIDC03,idc_idc10_pcc.3,-7.106462687162102e-06,-4.066521293206376e-06,-9.149517790680168e-06,,
AIDC03,idc_idc11_pcc.1,-9.190751444941421e-06,-6.24455601211032e-06,-8.860858890665693e-06,,
AIDC03,idc_idc11_pcc.2,-5.971476597494095e-06,-3.329699976646982e-06,-7.952804166324667e-06,,
AIDC03,idc_idc11_pcc.3,-7.0865658206906115e-06,-4.05535574431327e-06,-9.123125696991365e-06,,
AIDC03,idc_idc12_pcc.1,-9.147896946111272e-06,-6.212908952395934e-06,-8.827340629008436e-06,,
AIDC03,idc_idc12_pcc.2,-5.942346759142701e-06,-3.315522070757764e-06,-7.90761471934416e-06,,
AIDC03,idc_idc12_pcc.3,-7.0586002956968705e-06,-4.039396142746043e-06,-9.08690711149405e-06,,
AIDC03,mess_idc01_pcc.1,-3.373842795592724e-09,-6.959404613361848e-10,-8.060918362767382e-09,,
AIDC03,mess_idc01_pcc.2,-3.0900737220818824e-09,-4.4443431870327936e-10,-7.967287766651031e-09,,
AIDC03,mess_idc01_pcc.3,-3.1854570208366053e-09,-5.055096611267068e-10,-8.068502625514263e-09,,
AIDC03,mess_idc02_pcc.1,-1.5044798903993887e-05,-9.577721794382791e-06,-1.6439830094408734e-05,,
AIDC03,mess_idc02_pcc.2,-1.2424179538742272e-05,-7.128048642064256e-06,-1.594177021644447e-05,,
AIDC03,mess_idc02_pcc.3,-1.4144764273618698e-05,-8.481057070486875e-06,-1.704119317106895e-05,,
AIDC03,mess_idc03_pcc.1,-1.5031722941837094e-05,-2.3036919954741953e-05,-9.388405317840853e-05,,
AIDC03,mess_idc03_pcc.2,-1.2419277181078041e-05,-2.0300791076286026e-05,-9.168313944637239e-05,,
AIDC03,mess_idc03_pcc.3,-1.4129305727089534e-05,-2.182868600754328e-05,-9.381881415687838e-05,,
AIDC03,mess_idc04_pcc.1,-1.5041231888358911e-05,-9.575329161777452e-06,-1.6436189235108228e-05,,
AIDC03,mess_idc04_pcc.2,-1.2422978406864625e-05,-7.1275228519501075e-06,-1.5939705444014457e-05,,
AIDC03,mess_idc04_pcc.3,-1.4142753454264323e-05,-8.479821471671486e-06,-1.7038799547742035e-05,,
AIDC03,mess_idc05_pcc.1,-8.786804755737567e-06,-5.965260239323624e-06,-8.485577324810743e-06,,
AIDC03,mess_idc05_pcc.2,-5.809064413776154e-06,-3.242265200535431e-06,-7.72683944569047e-06,,
AIDC03,mess_idc05_pcc.3,-6.8714788355941e-06,-3.93385306417994e-06,-8.841071645859729e-06,,
AIDC03,mess_idc06_pcc.1,-1.503490593607574e-05,-9.571047754151968e-06,-1.6429925167724353e-05,,
AIDC03,mess_idc06_pcc.2,-1.2416654253479073e-05,-7.12424370732817e-06,-1.593045064777066e-05,,
AIDC03,mess_idc06_pcc.3,-1.4134962791456998e-05,-8.475036120517108e-06,-1.7029614773148986e-05,,
AIDC03,mess_idc07_pcc.1,-1.2660054511062769e-05,-8.12071355598868e-06,-1.3649227211300648e-05,,
AIDC03,mess_idc07_pcc.2,-1.0129557381502855e-05,-5.6248961427359945e-06,-1.3559787773156666e-05,,
AIDC03,mess_idc07_pcc.3,-1.2442213009694368e-05,-7.638699948200044e-06,-1.4452692918011367e-05,,
AIDC03,mess_idc08_pcc.1,-1.268294045264615e-05,-8.135061743337239e-06,-1.3674997572131847e-05,,
AIDC03,mess_idc08_pcc.2,-1.011933550619962e-05,-5.6190579701218e-06,-1.3546600644111338e-05,,
AIDC03,mess_idc08_pcc.3,-1.242358562330748e-05,-7.627105453312838e-06,-1.4431117882886984e-05,,
AIDC03,mess_idc09_pcc.1,-8.622687314228426e-06,-5.842636219680019e-06,-8.35867835251828e-06,,
AIDC03,mess_idc09_pcc.2,-5.746534458400555e-06,-3.218230494333623e-06,-7.610681730007771e-06,,
AIDC03,mess_idc09_pcc.3,-6.799710416507505e-06,-3.896933415629397e-06,-8.734975663822247e-06,,
AIDC03,mess_idc10_pcc.1,-9.220374755865854e-06,-6.266486119920158e-06,-8.883962783008259e-06,,
AIDC03,mess_idc10_pcc.2,-5.985962020852701e-06,-3.3360812562514933e-06,-7.977201844944382e-06,,
AIDC03,mess_idc10_pcc.3,-7.105238574018153e-06,-4.065829015587684e-06,-9.14789364567369e-06,,
AIDC03,mess_idc11_pcc.1,-9.1895495066329e-06,-6.243740576145477e-06,-8.859670144190875e-06,,
AIDC03,mess_idc11_pcc.2,-5.970459522499702e-06,-3.329091733183159e-06,-7.951558439239223e-06,,
AIDC03,mess_idc11_pcc.3,-7.085585146694768e-06,-4.054800917991818e-06,-9.121825284661615e-06,,
AIDC03,mess_idc12_pcc.1,-9.146016171560986e-06,-6.211632498455921e-06,-8.825481410643872e-06,,
AIDC03,mess_idc12_pcc.2,-5.9407245773170235e-06,-3.314551687163276e-06,-7.90562873287352e-06,,
AIDC03,mess_idc12_pcc.3,-7.057044155158588e-06,-4.0385159915450586e-06,-9.084842806034563e-06,,
AIDC03,mess_sta01_pcc.1,-1.266628648720909e-05,-8.124590277451972e-06,-1.3656366972506308e-05,,
AIDC03,mess_sta01_pcc.2,-1.0126446640683278e-05,-5.623191629648652e-06,-1.355553584256983e-05,,
AIDC03,mess_sta01_pcc.3,-1.2436169996326414e-05,-7.634935975734755e-06,-1.4445710730663155e-05,,
AIDC03,mess_sta02_pcc.1,-8.69120190532316e-06,-5.893828737606425e-06,-8.4117355992984e-06,,
AIDC03,mess_sta02_pcc.2,-5.768464980182846e-06,-3.225493228021227e-06,-7.654822505642874e-06,,
AIDC03,mess_sta02_pcc.3,-6.83029912305166e-06,-3.91259143603695e-06,-8.780399697208347e-06,,
AIDC03,mess_sta03_pcc.1,-9.193488564425857e-06,-6.247195402206892e-06,-8.861374101199182e-06,,
AIDC03,mess_sta03_pcc.2,-5.968417436904309e-06,-3.3281411402916352e-06,-7.94836123453694e-06,,
AIDC03,mess_sta03_pcc.3,-7.086368497188382e-06,-4.055252419097491e-06,-9.122772927022233e-06,,
AIDC03,mess_sta04_pcc.1,-8.778848741303423e-06,-5.960645601201697e-06,-8.475554288330498e-06,,
AIDC03,mess_sta04_pcc.2,-5.8001725753160205e-06,-3.2369352091298646e-06,-7.716168714497375e-06,,
AIDC03,mess_sta04_pcc.3,-6.870347433848054e-06,-3.9326434986250005e-06,-8.841510256076253e-06,,
AIDC03,mess_sta05_pcc.1,-8.785439188851155e-06,-5.9644547827050566e-06,-8.483918772534663e-06,,
AIDC03,mess_sta05_pcc.2,-5.805990447160291e-06,-3.2404492391770565e-06,-7.723062641476e-06,,
AIDC03,mess_sta05_pcc.3,-6.868526341220135e-06,-3.931959648791058e-06,-8.837937915881922e-06,,
AIDC03,mess_sta06_pcc.1,-9.147247294189763e-06,-6.211957778190608e-06,-8.828028264449252e-06,,
AIDC03,mess_sta06_pcc.2,-5.936004172073651e-06,-3.3116644973978995e-06,-7.900134565039415e-06,,
AIDC03,mess_sta06_pcc.3,-7.054040641558908e-06,-4.037314148067036e-06,-9.079364529566625e-06,,
AIDC03,mess_sta07_pcc.1,-9.150513253895416e-06,-6.213991246784703e-06,-8.83174580557314e-06,,
AIDC03,mess_sta07_pcc.2,-5.936759911744884e-06,-3.3119374207960867e-06,-7.901623691283484e-06,,
AIDC03,mess_sta07_pcc.3,-7.047482056372302e-06,-4.03350466194302e-06,-9.071065114510086e-06,,
AIDC03,mess_sta08_pcc.1,-9.142894143592168e-06,-6.208783067496222e-06,-8.824371296342766e-06,,
AIDC03,mess_sta08_pcc.2,-5.9335758498339024e-06,-3.3105118025852753e-06,-7.896273987058138e-06,,
AIDC03,mess_sta08_pcc.3,-7.0564950484338206e-06,-4.038992678489231e-06,-9.081671828784563e-06,,
AIDC03,mess_sta09_pcc.1,-9.212526699552549e-06,-6.260692529522536e-06,-8.87778706191431e-06,,
AIDC03,mess_sta09_pcc.2,-5.982027157314406e-06,-3.3343250795273555e-06,-7.970645808040686e-06,,
AIDC03,mess_sta09_pcc.3,-7.09974584820901e-06,-4.062752433610207e-06,-9.140587774554445e-06,,
AIDC03,mess_sta10_pcc.1,-9.192235869191686e-06,-6.246231081736734e-06,-8.860479213480087e-06,,
AIDC03,mess_sta10_pcc.2,-5.967023520332863e-06,-3.3273271774643423e-06,-7.946596902882527e-06,,
AIDC03,mess_sta10_pcc.3,-7.087142297761163e-06,-4.0557489454685845e-06,-9.123619603141312e-06,,
AIDC03,mess_sta11_pcc.1,-9.192835344725705e-06,-6.246083644850207e-06,-8.862696834684796e-06,,
AIDC03,mess_sta11_pcc.2,-5.965129791081325e-06,-3.32626258393367e-06,-7.944080874743997e-06,,
AIDC03,mess_sta11_pcc.3,-7.079753227295671e-06,-4.051510060360881e-06,-9.114113937783004e-06,,
AIDC03,mess_sta12_pcc.1,-9.243140829166001e-06,-6.283069337552484e-06,-8.902556273987946e-06,,
AIDC03,mess_sta12_pcc.2,-5.997334053537247e-06,-3.3413645726769823e-06,-7.995523909249416e-06,,
AIDC03,mess_sta12_pcc.3,-7.117914632921058e-06,-4.072930047295197e-06,-9.16470862482565e-06,,
AIDC04,1.1,-2.9395631869136824e-06,-2.0260850266256254e-06,-2.76240575585844e-06,,
AIDC04,1.2,-1.9475729984095653e-06,-1.1103688798620706e-06,-2.533234463417157e-06,,
AIDC04,1.3,-2.3174831093836435e-06,-1.3564977247984012e-06,-2.9073756284484684e-06,,
AIDC04,10.1,-6.545100842235361e-06,-4.478836812135067e-06,-6.248606507465833e-06,,
AIDC04,100.1,-9.217182481053565e-06,-6.292454821949145e-06,-8.846291641761777e-06,,
AIDC04,100.2,-5.9639129788765055e-06,-3.351421162833983e-06,-7.905230683696112e-06,,
AIDC04,100.3,-7.110608229481325e-06,-4.108553241218438e-06,-9.08340649298753e-06,,
AIDC04,101.1,-9.210909546601745e-06,-6.288671886121512e-06,-8.838759797593434e-06,,
AIDC04,101.2,-5.965654973821806e-06,-3.3526192698267476e-06,-7.906862986069655e-06,,
AIDC04,101.3,-7.1208466749770485e-06,-4.1143669223059365e-06,-9.096838783562256e-06,,
AIDC04,102.3,-7.125739284581543e-06,-4.1171657133941886e-06,-9.103233833864102e-06,,
AIDC04,103.3,-7.131376454295286e-06,-4.120390545518743e-06,-9.11060193471366e-06,,
AIDC04,104.3,-7.137419050699957e-06,-4.123847538751016e-06,-9.118499637274863e-06,,
AIDC04,105.1,-9.211915923621675e-06,-6.289515712004985e-06,-8.839301752087242e-06,,
AIDC04,105.2,-5.967973528303253e-06,-3.354062173562133e-06,-7.909513145538526e-06,,
AIDC04,105.3,-7.1197137359280205e-06,-4.1135132406216276e-06,-9.09598799582991e-06,,
AIDC04,106.2,-5.972060050735592e-06,-3.3565206500464645e-06,-7.914478019810305e-06,,
AIDC04,107.2,-5.97726552628546e-06,-3.3596530358297105e-06,-7.920800290687908e-06,,
AIDC04,108.1,-9.21259050001192e-06,-6.289996071446872e-06,-8.83994268894984e-06,,
AIDC04,108.2,-5.967931841568344e-06,-3.3540934986004406e-06,-7.909267549074834e-06,,
AIDC04,108.3,-7.12019450452887e-06,-4.113619484720978e-06,-9.097131954701991e-06,,
AIDC04,109.1,-9.213892245678894e-06,-6.290862248288763e-06,-8.841411413848544e-06,,
AIDC04,11.1,-6.5426908634317755e-06,-4.477186505781778e-06,-6.2463030133340965e-06,,
AIDC04,110.1,-9.211626426485056e-06,-6.289306979271157e-06,-8.839318268729825e-06,,
AIDC04,111.1,-9.21460045241415e-06,-6.291331200265557e-06,-8.842234031406828e-06,,
AIDC04,112.1,-9.210035069930185e-06,-6.288218400240341e-06,-8.837811541268186e-06,,
AIDC04,113.1,-9.204089885567814e-06,-6.284153562207426e-06,-8.832163041258093e-06,,
AIDC04,114.1,-9.205768171898626e-06,-6.285295881523436e-06,-8.833808438995676e-06,,
AIDC04,12.2,-4.349459085797555e-06,-2.4638788379367905e-06,-5.70548358696328e-06,,
AIDC04,13.1,-8.686078389660424e-06,-5.9172097762919364e-06,-8.373342203778571e-06,,
AIDC04,13.2,-5.772848411685863e-06,-3.256362719614466e-06,-7.614539965988624e-06,,
AIDC04,13.3,-6.8612523099017695e-06,-3.969755513186864e-06,-8.74802466477525e-06,,
AIDC04,135.1,-1.2793516183674554e-05,-8.259634452874257e-06,-1.3711340676274393e-05,,
AIDC04,135.2,-1.01675098353257e-05,-5.688405870767699e-06,-1.3553137010892027e-05,,
AIDC04,135.3,-1.2518774695955443e-05,-7.745129820743668e-06,-1.444098974247471e-05,,
AIDC04,14.1,-6.54522331956649e-06,-4.478919474406173e-06,-6.248720747588678e-06,,
AIDC04,149.1,-3.419489898757582e-09,-7.504226843516403e-10,-8.076244896332127e-09,,
AIDC04,149.2,-3.128999620917115e-09,-4.919708882675116e-10,-7.981099445208449e-09,,
AIDC04,149.3,-3.2322934229814006e-09,-5.614384517763588e-10,-8.0824198693519e-09,,
AIDC04,15.3,-6.8628799374101905e-06,-3.9706875214272204e-06,-8.750164197656381e-06,,
AIDC04,150.1,-2.4363074466112266e-09,-4.895081777089804e-10,-5.890798620173744e-09,,
AIDC04,150.2,-2.2253670825090484e-09,-3.021846539464244e-10,-5.820652700740342e-09,,
AIDC04,150.3,-2.2998195169395235e-09,-3.520100442203174e-10,-5.894417077265134e-09,,
AIDC04,150r.1,-3.361729010678632e-09,-6.921619953472349e-10,-8.077799190257781e-09,,
AIDC04,150r.2,-3.0721471050083258e-09,-4.3487502594046126e-10,-7.981881109988939e-09,,
AIDC04,150r.3,-3.1745569438344795e-09,-5.034982712400527e-10,-8.08308120232414e-09,,
AIDC04,151.1,-2.48461670450529e-05,-1.594551725779143e-05,-2.691605205761764e-05,,
AIDC04,151.2,-1.9933470177749565e-05,-1.1619184742987677e-05,-2.5157194874555725e-05,,
AIDC04,151.3,-2.1738615513728972e-05,-1.267472511556421e-05,-2.7419834992635418e-05,,
AIDC04,152.1,-8.686078622863016e-06,-5.917209937301666e-06,-8.3733424295048e-06,,
AIDC04,152.2,-5.772848618306847e-06,-3.2563628447592157e-06,-7.614540215400536e-06,,
AIDC04,152.3,-6.86125239551268e-06,-3.969755560240902e-06,-8.748024784312247e-06,,
AIDC04,16.3,-6.866097726129541e-06,-3.972539570951927e-06,-8.754331133528417e-06,,
AIDC04,160.1,-8.850179382433237e-06,-6.0401092041862125e-06,-8.499255426269522e-06,,
AIDC04,160.2,-5.835421582902197e-06,-3.2808376036046254e-06,-7.72994440715682e-06,,
AIDC04,160.3,-6.932553355875404e-06,-4.006782540003668e-06,-8.852460808859269e-06,,
AIDC04,160r.1,-9.182206117319667e-06,-6.266711030863662e-06,-8.818120990130518e-06,,
AIDC04,160r.2,-5.94493384684983e-06,-3.342409701740022e-06,-7.875007349650051e-06,,
AIDC04,160r.3,-7.105974193095828e-06,-4.10701417890221e-06,-9.073908528635749e-06,,
AIDC04,17.3,-6.864384218489473e-06,-3.971553326742298e-06,-8.752112181533582e-06,,
AIDC04,18.1,-1.2793457600226753e-05,-8.259575893103396e-06,-1.3711340655500514e-05,,
AIDC04,18.2,-1.0167452624555016e-05,-5.6883486661611645e-06,-1.355313704226918e-05,,
AIDC04,18.3,-1.2518716641704514e-05,-7.745071790354033e-06,-1.4440989721050059e-05,,
AIDC04,19.1,-1.2797901884547817e-05,-8.262408543693712e-06,-1.3716299024527413e-05,,
AIDC04,197.1,-9.211371210664906e-06,-6.288707692712511e-06,-8.840020359881131e-06,,
AIDC04,197.2,-5.963170450963777e-06,-3.351242631646548e-06,-7.903502205086735e-06,,
AIDC04,197.3,-7.119324391322158e-06,-4.1136838530016465e-06,-9.094274332618286e-06,,
AIDC04,2.2,-1.9478175743370465e-06,-1.1105133922069137e-06,-2.5335394306701615e-06,,
AIDC04,20.1,-1.2797298374013544e-05,-8.26200314705834e-06,-1.3715736256037033e-05,,
AIDC04,21.1,-1.2784827061175507e-05,-8.254272052281159e-06,-1.3701262725831165e-05,,
AIDC04,21.2,-1.0168723446672544e-05,-5.689052826848218e-06,-1.3554849526936393e-05,,
AIDC04,21.3,-1.2528486396018027e-05,-7.75109372303452e-06,-1.4452435751675062e-05,,
AIDC04,22.2,-1.0159167305451845e-05,-5.683706492754054e-06,-1.3542111245950574e-05,,
AIDC04,23.1,-1.277764787016582e-05,-8.249734066853977e-06,-1.3693255630479066e-05,,
AIDC04,23.2,-1.0171541043513222e-05,-5.690664026756091e-06,-1.355849560917166e-05,,
AIDC04,23.3,-1.2534877845612246e-05,-7.755084771705483e-06,-1.4459779750549416e-05,,
AIDC04,24.3,-1.254528864600987e-05,-7.761570092468273e-06,-1.447176784530953e-05,,
AIDC04,25.1,-1.277132409097024e-05,-8.24572132261108e-06,-1.3686262744006594e-05,,
AIDC04,25.2,-1.0174281790495568e-05,-5.69228828775628e-06,-1.3561865566405422e-05,,
AIDC04,25.3,-1.2539464788323087e-05,-7.75795260279867e-06,-1.4465044462070413e-05,,
AIDC04,250.1,-1.276176684431833e-05,-8.239698014244005e-06,-1.3675540728516666e-05,,
AIDC04,250.2,-1.0179068415733025e-05,-5.695032623047484e-06,-1.356805356892298e-05,,
AIDC04,250.3,-1.2547058733771983e-05,-7.762708285497283e-06,-1.4473729664796107e-05,,
AIDC04,25r.1,-1.2851144323264115e-05,-8.297256713759468e-06,-1.3771801388749429e-05,,
AIDC04,25r.3,-1.253947062125213e-05,-7.757956236989485e-06,-1.4465051177532577e-05,,
AIDC04,26.1,-1.2849298311581788e-05,-8.29609321501322e-06,-1.376973823599035e-05,,
AIDC04,26.3,-1.254259288592871e-05,-7.759906666542022e-06,-1.4468632749537373e-05,,
AIDC04,27.1,-1.2849068445611192e-05,-8.295938118426643e-06,-1.3769526615665309e-05,,
AIDC04,27.3,-1.2542616014263042e-05,-7.759925285631797e-06,-1.44686486517482e-05,,
AIDC04,28.1,-1.2768034758818318e-05,-8.243626811291545e-06,-1.368264883253442e-05,,
AIDC04,28.2,-1.017592820383638e-05,-5.6932916570784165e-06,-1.3563808425263515e-05,,
AIDC04,28.3,-1.2541018793063348e-05,-7.758924857936465e-06,-1.4466829089789808e-05,,
AIDC04,29.1,-1.2763345840805544e-05,-8.240650524295304e-06,-1.3677452908168996e-05,,
AIDC04,29.2,-1.0178270317015545e-05,-5.694692696276027e-06,-1.3566660243170044e-05,,
AIDC04,29.3,-1.2543327160097807e-05,-7.760364041845121e-06,-1.446949178884931e-05,,
AIDC04,3.3,-2.3172584844144083e-06,-1.3563649246748577e-06,-2.9071075783101956e-06,,
AIDC04,30.1,-1.2761612483890966e-05,-8.239591003644072e-06,-1.3675395715509479e-05,,
AIDC04,30.2,-1.0178941719715268e-05,-5.694976025824884e-06,-1.3567840594463721e-05,,
AIDC04,30.3,-1.2546827174032074e-05,-7.762556879264267e-06,-1.4473484551619832e-05,,
AIDC04,300.1,-9.212591232676606e-06,-6.2899965784969746e-06,-8.839943370473464e-06,,
AIDC04,300.2,-5.967932335162815e-06,-3.354093767342343e-06,-7.909268230423866e-06,,
AIDC04,300.3,-7.120194995703912e-06,-4.1136197671837715e-06,-9.097132585813764e-06,,
AIDC04,300_open.1,-2.48461670972001e-05,-1.5945517291137264e-05,-2.6916052115020762e-05,,
AIDC04,300_open.2,-1.9933470220398982e-05,-1.1619184768406384e-05,-2.5157194927741262e-05,,
AIDC04,300_open.3,-2.1738615558334994e-05,-1.2674725141566982e-05,-2.7419835049512668e-05,,
AIDC04,31.3,-1.2546842038494484e-05,-7.762553638852426e-06,-1.4473525805045796e-05,,
AIDC04,32.3,-1.2549672135753936e-05,-7.764316635265698e-06,-1.4476784759665347e-05,,
AIDC04,33.1,-1.2848171692758797e-05,-8.29533322628029e-06,-1.3768700105382197e-05,,
AIDC04,34.3,-6.861591680888468e-06,-3.96994604657112e-06,-8.748495953490932e-06,,
AIDC04,35.1,-1.5153491683196457e-05,-9.709513977893457e-06,-1.646359516548175e-05,,
AIDC04,35.2,-1.2477844931677029e-05,-7.209655058145816e-06,-1.5940423106659053e-05,,
AIDC04,35.3,-1.4252783651396451e-05,-8.617976840657166e-06,-1.7046285509157053e-05,,
AIDC04,36.1,-1.5147051899039205e-05,-9.705537095655387e-06,-1.6456153973998742e-05,,
AIDC04,36.2,-1.2483919404019933e-05,-7.213474719808346e-06,-1.594727961814605e-05,,
AIDC04,37.1,-1.5140242876609145e-05,-9.701174185964598e-06,-1.6448756473684406e-05,,
AIDC04,38.2,-1.2486040386264769e-05,-7.214741954859045e-06,-1.5949892626633195e-05,,
AIDC04,39.2,-1.2488866935883373e-05,-7.216411183552485e-06,-1.595342011835132e-05,,
AIDC04,4.3,-2.317828109627775e-06,-1.3566975022417175e-06,-2.9078309746306697e-06,,
AIDC04,40.1,-1.6880982734393842e-05,-1.08497226285022e-05,-1.8239386874631295e-05,,
AIDC04,40.2,-1.3633467735446232e-05,-7.842910866416557e-06,-1.7521093756118273e-05,,
AIDC04,40.3,-1.5623008039960383e-05,-9.388718673289884e-06,-1.8859786967252994e-05,,
AIDC04,41.3,-1.5626338474427552e-05,-9.390724211466026e-06,-1.886382812827945e-05,,
AIDC04,42.1,-1.8607325285354963e-05,-1.198808828832928e-05,-2.0017287994691563e-05,,
AIDC04,42.2,-1.4786962704115016e-05,-8.473854927974248e-06,-1.9102321385981163e-05,,
AIDC04,42.3,-1.6990051726002166e-05,-1.0156442135289225e-05,-2.0672787434489065e-05,,
AIDC04,43.2,-1.4775887230295493e-05,-8.46750798841778e-06,-1.9088013697136904e-05,,
AIDC04,44.1,-1.998647907165366e-05,-1.2896631218614914e-05,-2.144029298359168e-05,,
AIDC04,44.2,-1.571129930769808e-05,-8.978796142391573e-06,-2.0371411184443785e-05,,
AIDC04,44.3,-1.8080994147187254e-05,-1.0768296494975023e-05,-2.2122073580566132e-05,,
AIDC04,45.1,-1.998899282904873e-05,-1.2898240680971505e-05,-2.1443067055144526e-05,,
AIDC04,450.1,-9.217182950466873e-06,-6.292455146749981e-06,-8.846292078457367e-06,,
AIDC04,450.2,-5.96391329460427e-06,-3.3514213345967037e-06,-7.905231119558794e-06,,
AIDC04,450.3,-7.110608543468391e-06,-4.108553421711998e-06,-9.08340689602647e-06,,
AIDC04,46.1,-1.9993038387191632e-05,-1.2900838509721835e-05,-2.144748468363541e-05,,
AIDC04,47.1,-2.1707618426254712e-05,-1.4029687017683739e-05,-2.3218483840419834e-05,,
AIDC04,47.2,-1.686634119074813e-05,-9.609033632595478e-06,-2.1959484198955407e-05,,
AIDC04,47.3,-1.9442496040773003e-05,-1.1530783946753186e-05,-2.3934146666118383e-05,,
AIDC04,48.1,-2.1705067575112874e-05,-1.4028164684436173e-05,-2.3215380690851934e-05,,
AIDC04,48.2,-1.6864509999144224e-05,-9.608005193733588e-06,-2.195705639917802e-05,,
AIDC04,48.3,-1.9440489579173873e-05,-1.15294524349015e-05,-2.3932110490507996e-05,,
AIDC04,49.1,-2.3275572500008998e-05,-1.4986927812830571e-05,-2.5065300208425564e-05,,
